"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",4,172,116.61,2023,"Q4","DTaP",""
"Chinatown/Lower East Side",10002,60,"10002","24 - 35 months",4,299,499.86,2023,"Q4","DTaP",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",4,227,215.86,2023,"Q4","DTaP",""
"Financial District",10004,94,"10004","24 - 35 months",4,29,30.84,2023,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",4,63,50.07,2023,"Q4","DTaP",""
"Financial District",10006,99,"10006","24 - 35 months",4,44,23.48,2023,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,81,"10007","24 - 35 months",4,91,112.08,2023,"Q4","DTaP",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,73,"10009","24 - 35 months",4,233,318.16,2023,"Q4","DTaP",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",4,196,171.28,2023,"Q4","DTaP",""
"Chelsea",10011,88,"10011","24 - 35 months",4,247,279.64,2023,"Q4","DTaP",""
"Greenwich Village/SoHo",10012,81,"10012","24 - 35 months",4,97,119.57,2023,"Q4","DTaP",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",4,271,237.53,2023,"Q4","DTaP",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",4,149,148.88,2023,"Q4","DTaP",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",4,314,299.54,2023,"Q4","DTaP",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",4,113,79.25,2023,"Q4","DTaP",""
