"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,97,"10001, 10118","24 - 35 months",4,116,119.64,2022,"Q4","PCV",""
"Chinatown/Lower East Side",10002,67,"10002","24 - 35 months",4,348,518.06,2022,"Q4","PCV",""
"East Village/Gramercy/Greenwich Village",10003,72,"10003","24 - 35 months",4,162,224.39,2022,"Q4","PCV",""
"Financial District",10004,96,"10004","24 - 35 months",4,31,32.17,2022,"Q4","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,82,"10005","24 - 35 months",4,43,52.42,2022,"Q4","PCV",""
"Financial District",10006,99,"10006","24 - 35 months",4,31,24.45,2022,"Q4","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,90,"10007","24 - 35 months",4,105,116.2,2022,"Q4","PCV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,70,"10009","24 - 35 months",4,228,323.9,2022,"Q4","PCV",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",4,184,177.17,2022,"Q4","PCV",""
"Chelsea",10011,83,"10011","24 - 35 months",4,240,287.82,2022,"Q4","PCV",""
"Greenwich Village/SoHo",10012,70,"10012","24 - 35 months",4,87,123.94,2022,"Q4","PCV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,87,"10013","24 - 35 months",4,216,248.57,2022,"Q4","PCV",""
"Hudson Square/Meatpacking District/West Village",10014,80,"10014","24 - 35 months",4,122,153.37,2022,"Q4","PCV",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",4,311,312.09,2022,"Q4","PCV",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",4,84,82.83,2022,"Q4","PCV",""
"Hell's Kitchen/Midtown Manhattan",10018,90,"10018","24 - 35 months",4,39,43.28,2022,"Q4","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",4,258,260.18,2022,"Q4","PCV",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",4,355,321.59,2022,"Q4","PCV",""
"East Midtown",10022,99,"10022","24 - 35 months",4,228,220.8,2022,"Q4","PCV",""
"Lincoln Square",10023,77,"10023","24 - 35 months",4,480,626.86,2022,"Q4","PCV",""
"Upper West Side",10024,70,"10024","24 - 35 months",4,395,565.19,2022,"Q4","PCV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,80,"10025","24 - 35 months",4,545,682.41,2022,"Q4","PCV",""
"Central Harlem (South)",10026,62,"10026","24 - 35 months",4,238,385.93,2022,"Q4","PCV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,57,"10027","24 - 35 months",4,328,575,2022,"Q4","PCV",""
"Upper East Side/Yorkville",10028,84,"10028","24 - 35 months",4,279,331.42,2022,"Q4","PCV",""
"East Harlem",10029,64,"10029","24 - 35 months",4,477,745.65,2022,"Q4","PCV",""
"Central Harlem (North)",10030,56,"10030","24 - 35 months",4,196,350.44,2022,"Q4","PCV",""
"Hamilton Heights/West Harlem",10031,71,"10031","24 - 35 months",4,364,512.96,2022,"Q4","PCV",""
"Washington Heights (South)",10032,68,"10032","24 - 35 months",4,323,477.77,2022,"Q4","PCV",""
"Washington Heights (North)/Washington Heights (South)",10033,73,"10033","24 - 35 months",4,368,501.42,2022,"Q4","PCV",""
"Inwood/Washington Heights (North)",10034,75,"10034","24 - 35 months",4,270,360.24,2022,"Q4","PCV",""
"East Harlem",10035,65,"10035","24 - 35 months",4,245,378.74,2022,"Q4","PCV",""
"Hell's Kitchen/Midtown Manhattan",10036,67,"10036","24 - 35 months",4,107,160.62,2022,"Q4","PCV",""
"Central Harlem (North)/East Harlem",10037,89,"10037","24 - 35 months",4,149,167.26,2022,"Q4","PCV",""
"Chinatown/Financial District",10038,72,"10038","24 - 35 months",4,102,142.6,2022,"Q4","PCV",""
"Central Harlem (North)/Washington Heights (South)",10039,57,"10039","24 - 35 months",4,196,346.18,2022,"Q4","PCV",""
"Washington Heights (North)",10040,71,"10040","24 - 35 months",4,272,384.52,2022,"Q4","PCV",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",4,105,105.71,2022,"Q4","PCV",""
"Lenox Hill/Upper East Side",10065,98,"10065","24 - 35 months",4,252,258.02,2022,"Q4","PCV",""
"Lincoln Square",10069,99,"10069","24 - 35 months",4,101,66.53,2022,"Q4","PCV",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",4,195,187.29,2022,"Q4","PCV",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",4,460,460.93,2022,"Q4","PCV",""
"Battery Park City",10280,39,"10280","24 - 35 months",4,55,142.7,2022,"Q4","PCV",""
"Battery Park City",10282,66,"10282","24 - 35 months",4,81,122.62,2022,"Q4","PCV",""
"Silver Lake/St. George",10301,69,"10301","24 - 35 months",4,275,399.61,2022,"Q4","PCV",""
"Elm Park",10302,61,"10302","24 - 35 months",4,153,249.31,2022,"Q4","PCV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,62,"10303","24 - 35 months",4,204,326.88,2022,"Q4","PCV",""
"New Dorp/Todt Hill",10304,56,"10304","24 - 35 months",4,270,484.8,2022,"Q4","PCV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,56,"10305","24 - 35 months",4,237,425.72,2022,"Q4","PCV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,49,"10306","24 - 35 months",4,279,567.2,2022,"Q4","PCV",""
"Tottenville",10307,45,"10307","24 - 35 months",4,66,145.26,2022,"Q4","PCV",""
"Great Kills",10308,40,"10308","24 - 35 months",4,115,290.55,2022,"Q4","PCV",""
"Charleston/Prince's Bay/Woodrow",10309,42,"10309","24 - 35 months",4,150,359.8,2022,"Q4","PCV",""
"Port Richmond/Randall Manor/West Brighton",10310,57,"10310","24 - 35 months",4,175,305.52,2022,"Q4","PCV",""
"Annadale/Rossville",10312,46,"10312","24 - 35 months",4,278,604.28,2022,"Q4","PCV",""
"Bloomfield/Freshkills Park",10314,55,"10314","24 - 35 months",4,518,936.96,2022,"Q4","PCV",""
"Concourse/Melrose",10451,78,"10451","24 - 35 months",4,461,587.87,2022,"Q4","PCV",""
"Concourse/Highbridge",10452,68,"10452","24 - 35 months",4,717,1057.92,2022,"Q4","PCV",""
"Morris Heights/Mount Hope/University Heights",10453,77,"10453","24 - 35 months",4,817,1064.7,2022,"Q4","PCV",""
"Mott Haven/Port Morris",10454,69,"10454","24 - 35 months",4,367,533.02,2022,"Q4","PCV",""
"Mott Haven",10455,86,"10455","24 - 35 months",4,470,549.15,2022,"Q4","PCV",""
"Claremont/Morrisania",10456,77,"10456","24 - 35 months",4,914,1187.56,2022,"Q4","PCV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,71,"10457","24 - 35 months",4,794,1118.95,2022,"Q4","PCV",""
"Belmont/Fordham University/Kingsbridge",10458,72,"10458","24 - 35 months",4,755,1041.73,2022,"Q4","PCV",""
"Charlotte Gardens/Hunts Point",10459,65,"10459","24 - 35 months",4,456,705.99,2022,"Q4","PCV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,72,"10460","24 - 35 months",4,593,821.61,2022,"Q4","PCV",""
"Morris Park/Pelham Bay/Westchester Square",10461,78,"10461","24 - 35 months",4,442,569.77,2022,"Q4","PCV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,90,"10462","24 - 35 months",4,803,893.4,2022,"Q4","PCV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,77,"10463","24 - 35 months",4,589,767.74,2022,"Q4","PCV",""
"City Island",10464,99,"10464","24 - 35 months",4,80,32.86,2022,"Q4","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,60,"10465","24 - 35 months",4,290,482.34,2022,"Q4","PCV",""
"Edenwald/Wakefield",10466,67,"10466","24 - 35 months",4,544,807.12,2022,"Q4","PCV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,77,"10467","24 - 35 months",4,917,1194.62,2022,"Q4","PCV",""
"Fordham/Kingsbridge/University Heights",10468,67,"10468","24 - 35 months",4,693,1040.84,2022,"Q4","PCV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,67,"10469","24 - 35 months",4,507,751.23,2022,"Q4","PCV",""
"Wakefield/Woodlawn",10470,79,"10470","24 - 35 months",4,140,177.86,2022,"Q4","PCV",""
"Fieldston/North Riverdale/Riverdale",10471,62,"10471","24 - 35 months",4,146,235.72,2022,"Q4","PCV",""
"Soundview",10472,98,"10472","24 - 35 months",4,789,802.16,2022,"Q4","PCV",""
"Castle Hill/Clason Point/Soundview",10473,71,"10473","24 - 35 months",4,400,566.37,2022,"Q4","PCV",""
"Hunts Point",10474,78,"10474","24 - 35 months",4,122,155.92,2022,"Q4","PCV",""
"Co-op City/Edenwald",10475,73,"10475","24 - 35 months",4,220,299.77,2022,"Q4","PCV",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",4,206,156.43,2022,"Q4","PCV",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",4,380,384.04,2022,"Q4","PCV",""
"Astoria (North)",11102,99,"11102","24 - 35 months",4,257,233.4,2022,"Q4","PCV",""
"Astoria (North)/Astoria (South)",11103,73,"11103","24 - 35 months",4,202,277.91,2022,"Q4","PCV",""
"Sunnyside",11104,75,"11104","24 - 35 months",4,187,250.99,2022,"Q4","PCV",""
"Ditmars Steinway",11105,78,"11105","24 - 35 months",4,239,304.88,2022,"Q4","PCV",""
"Astoria (South)",11106,69,"11106","24 - 35 months",4,233,337.08,2022,"Q4","PCV",""
"Long Island City",11109,99,"11109","24 - 35 months",4,87,75.13,2022,"Q4","PCV",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,86,"11201","24 - 35 months",4,667,774.7,2022,"Q4","PCV",""
"East Flatbush (North)/East Flatbush (South)",11203,65,"11203","24 - 35 months",4,456,701.93,2022,"Q4","PCV",""
"Bensonhurst/Mapleton",11204,49,"11204","24 - 35 months",4,560,1148.03,2022,"Q4","PCV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,22,"11205","24 - 35 months",4,220,1007.28,2022,"Q4","PCV",""
"Williamsburg (South)",11206,26,"11206","24 - 35 months",4,385,1465.13,2022,"Q4","PCV",""
"Cypress Hills/East New York",11207,63,"11207","24 - 35 months",4,721,1152.24,2022,"Q4","PCV",""
"Cypress Hills/East New York",11208,65,"11208","24 - 35 months",4,837,1291.58,2022,"Q4","PCV",""
"Bay Ridge/Fort Hamilton",11209,56,"11209","24 - 35 months",4,402,719.6,2022,"Q4","PCV",""
"Flatlands/Midwood",11210,65,"11210","24 - 35 months",4,468,718.98,2022,"Q4","PCV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,23,"11211, 11249","24 - 35 months",4,442,1925.92,2022,"Q4","PCV",""
"Ocean Hill-Brownsville",11212,65,"11212","24 - 35 months",4,692,1070.9,2022,"Q4","PCV",""
"Crown Heights (East)",11213,44,"11213","24 - 35 months",4,434,981.62,2022,"Q4","PCV",""
"Bath Beach/Bensonhurst/Gravesend",11214,69,"11214","24 - 35 months",4,659,950.74,2022,"Q4","PCV",""
"Gowanus/Park Slope/Windsor Terrace",11215,70,"11215","24 - 35 months",4,608,863.49,2022,"Q4","PCV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,51,"11216","24 - 35 months",4,281,547.67,2022,"Q4","PCV",""
"Boerum Hill/Park Slope",11217,64,"11217, 11243","24 - 35 months",4,307,477.08,2022,"Q4","PCV",""
"Kensington/Windsor Terrace",11218,58,"11218","24 - 35 months",4,596,1030.88,2022,"Q4","PCV",""
"Borough Park",11219,32,"11219","24 - 35 months",4,676,2145.06,2022,"Q4","PCV",""
"Sunset Park",11220,98,"11220","24 - 35 months",4,1117,1139.4,2022,"Q4","PCV",""
"Bedford-Stuyvesant (East)/Bushwick",11221,51,"11221","24 - 35 months",4,462,913.34,2022,"Q4","PCV",""
"Greenpoint",11222,80,"11222","24 - 35 months",4,216,269.36,2022,"Q4","PCV",""
"Gravesend/Homecrest",11223,70,"11223","24 - 35 months",4,650,925.27,2022,"Q4","PCV",""
"Brighton Beach/Coney Island/Seagate",11224,57,"11224","24 - 35 months",4,239,417.13,2022,"Q4","PCV",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,53,"11225","24 - 35 months",4,362,687.88,2022,"Q4","PCV",""
"Flatbush/Prospect Lefferts Gardens",11226,62,"11226","24 - 35 months",4,694,1118.87,2022,"Q4","PCV",""
"Bath Beach/Dyker Heights",11228,60,"11228","24 - 35 months",4,254,422.45,2022,"Q4","PCV",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,65,"11229","24 - 35 months",4,537,821.84,2022,"Q4","PCV",""
"Midwood",11230,63,"11230","24 - 35 months",4,800,1269.28,2022,"Q4","PCV",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,56,"11231","24 - 35 months",4,293,522.87,2022,"Q4","PCV",""
"Sunset Park",11232,66,"11232","24 - 35 months",4,211,320.52,2022,"Q4","PCV",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,40,"11233","24 - 35 months",4,409,1029.11,2022,"Q4","PCV",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,58,"11234","24 - 35 months",4,521,895.79,2022,"Q4","PCV",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,66,"11235","24 - 35 months",4,469,709.48,2022,"Q4","PCV",""
"Canarsie",11236,61,"11236","24 - 35 months",4,567,936.41,2022,"Q4","PCV",""
"Bushwick/East Williamsburg",11237,67,"11237","24 - 35 months",4,330,491.19,2022,"Q4","PCV",""
"Clinton Hill/Prospect Heights",11238,76,"11238","24 - 35 months",4,476,623.12,2022,"Q4","PCV",""
"East New York",11239,74,"11239","24 - 35 months",4,98,132.09,2022,"Q4","PCV",""
"Flushing/Murray Hill",11354,92,"11354","24 - 35 months",4,389,420.61,2022,"Q4","PCV",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",4,714,661.88,2022,"Q4","PCV",""
"College Point",11356,78,"11356","24 - 35 months",4,254,327.18,2022,"Q4","PCV",""
