"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,35,"10001, 10118","13 years","2 or 3",54,153.56,2024,"Q2","HPV",""
"Chinatown/Lower East Side",10002,53,"10002","13 years","2 or 3",347,650.6,2024,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,26,"10003","13 years","2 or 3",43,167.78,2024,"Q2","HPV",""
"Financial District",10004,70,"10004","13 years","2 or 3",11,15.76,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years","2 or 3",15,12.83,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,0,"10006","13 years","2 or 3",,13.87,2024,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,78,"10007","13 years","2 or 3",31,39.79,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,30,"10009","13 years","2 or 3",124,412.16,2024,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,37,"10010","13 years","2 or 3",40,108.37,2024,"Q2","HPV",""
"Chelsea",10011,30,"10011","13 years","2 or 3",62,207.22,2024,"Q2","HPV",""
"Greenwich Village/SoHo",10012,24,"10012","13 years","2 or 3",23,97.08,2024,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,59,"10013","13 years","2 or 3",104,175.32,2024,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,21,"10014","13 years","2 or 3",24,116.7,2024,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,38,"10016","13 years","2 or 3",63,164.78,2024,"Q2","HPV",""
"East Midtown/Murray Hill",10017,77,"10017","13 years","2 or 3",34,44.38,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,50,"10018","13 years","2 or 3",15,30.29,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,50,"10019, 10020","13 years","2 or 3",76,150.71,2024,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,38,"10021","13 years","2 or 3",83,217.04,2024,"Q2","HPV",""
"East Midtown",10022,42,"10022","13 years","2 or 3",54,128.21,2024,"Q2","HPV",""
"Lincoln Square",10023,33,"10023","13 years","2 or 3",123,371.05,2024,"Q2","HPV",""
"Upper West Side",10024,27,"10024","13 years","2 or 3",136,506.93,2024,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,37,"10025","13 years","2 or 3",266,713.63,2024,"Q2","HPV",""
"Central Harlem (South)",10026,46,"10026","13 years","2 or 3",163,352.5,2024,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,47,"10027","13 years","2 or 3",270,576.53,2024,"Q2","HPV",""
"Upper East Side/Yorkville",10028,25,"10028","13 years","2 or 3",90,356.89,2024,"Q2","HPV",""
"East Harlem",10029,60,"10029","13 years","2 or 3",500,830.16,2024,"Q2","HPV",""
"Central Harlem (North)",10030,45,"10030","13 years","2 or 3",153,343.67,2024,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,53,"10031","13 years","2 or 3",311,589.99,2024,"Q2","HPV",""
