"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months","3 or 4",121,119.64,2022,"Q2","Hib",""
"Chinatown/Lower East Side",10002,85,"10002","24 - 35 months","3 or 4",442,518.06,2022,"Q2","Hib",""
"East Village/Gramercy/Greenwich Village",10003,82,"10003","24 - 35 months","3 or 4",185,224.39,2022,"Q2","Hib",""
"Financial District",10004,93,"10004","24 - 35 months","3 or 4",30,32.17,2022,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months","3 or 4",63,52.42,2022,"Q2","Hib",""
"Financial District",10006,99,"10006","24 - 35 months","3 or 4",34,24.45,2022,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,90,"10007","24 - 35 months","3 or 4",105,116.2,2022,"Q2","Hib",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,86,"10009","24 - 35 months","3 or 4",277,323.9,2022,"Q2","Hib",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months","3 or 4",205,177.17,2022,"Q2","Hib",""
"Chelsea",10011,86,"10011","24 - 35 months","3 or 4",247,287.82,2022,"Q2","Hib",""
"Greenwich Village/SoHo",10012,77,"10012","24 - 35 months","3 or 4",96,123.94,2022,"Q2","Hib",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,92,"10013","24 - 35 months","3 or 4",228,248.57,2022,"Q2","Hib",""
"Hudson Square/Meatpacking District/West Village",10014,84,"10014","24 - 35 months","3 or 4",129,153.37,2022,"Q2","Hib",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months","3 or 4",320,312.09,2022,"Q2","Hib",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months","3 or 4",97,82.83,2022,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months","3 or 4",45,43.28,2022,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,97,"10019, 10020","24 - 35 months","3 or 4",252,260.18,2022,"Q2","Hib",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months","3 or 4",338,321.59,2022,"Q2","Hib",""
"East Midtown",10022,92,"10022","24 - 35 months","3 or 4",203,220.8,2022,"Q2","Hib",""
"Lincoln Square",10023,72,"10023","24 - 35 months","3 or 4",449,626.86,2022,"Q2","Hib",""
"Upper West Side",10024,67,"10024","24 - 35 months","3 or 4",379,565.19,2022,"Q2","Hib",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,76,"10025","24 - 35 months","3 or 4",519,682.41,2022,"Q2","Hib",""
"Central Harlem (South)",10026,69,"10026","24 - 35 months","3 or 4",268,385.93,2022,"Q2","Hib",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,62,"10027","24 - 35 months","3 or 4",356,575,2022,"Q2","Hib",""
"Upper East Side/Yorkville",10028,90,"10028","24 - 35 months","3 or 4",297,331.42,2022,"Q2","Hib",""
"East Harlem",10029,76,"10029","24 - 35 months","3 or 4",568,745.65,2022,"Q2","Hib",""
