"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,43,"10001, 10118","13 years",59,137.67,2022,"Q2","HPV",""
"Chinatown/Lower East Side",10002,58,"10002","13 years",357,618.53,2022,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,27,"10003","13 years",47,171.08,2022,"Q2","HPV",""
"Financial District",10004,55,"10004","13 years",10,18.08,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,0,"10005","13 years",,13.07,2022,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10006,0,"10006","13 years",,11.05,2022,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,62,"10007","13 years",23,37.26,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,33,"10009","13 years",134,401.17,2022,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,44,"10010","13 years",48,110.01,2022,"Q2","HPV",""
"Chelsea",10011,25,"10011","13 years",54,214.74,2022,"Q2","HPV",""
"Greenwich Village/SoHo",10012,19,"10012","13 years",17,91.27,2022,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,59,"10013","13 years",104,175.09,2022,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,29,"10014","13 years",34,119.23,2022,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,32,"10016","13 years",53,164.88,2022,"Q2","HPV",""
"East Midtown/Murray Hill",10017,52,"10017","13 years",22,42.47,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,81,"10018","13 years",19,23.51,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,56,"10019, 10020","13 years",78,140.49,2022,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,29,"10021","13 years",66,224.27,2022,"Q2","HPV",""
"East Midtown",10022,40,"10022","13 years",48,119.14,2022,"Q2","HPV",""
"Lincoln Square",10023,35,"10023","13 years",128,361.43,2022,"Q2","HPV",""
"Upper West Side",10024,31,"10024","13 years",158,510.35,2022,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,33,"10025","13 years",244,737.45,2022,"Q2","HPV",""
"Central Harlem (South)",10026,41,"10026","13 years",155,377.01,2022,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,45,"10027","13 years",263,590.16,2022,"Q2","HPV",""
"Upper East Side/Yorkville",10028,28,"10028","13 years",99,358.82,2022,"Q2","HPV",""
"East Harlem",10029,68,"10029","13 years",550,807.99,2022,"Q2","HPV",""
"Central Harlem (North)",10030,38,"10030","13 years",136,357.62,2022,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,50,"10031","13 years",290,576.72,2022,"Q2","HPV",""
"Washington Heights (South)",10032,68,"10032","13 years",377,552.47,2022,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,57,"10033","13 years",304,531.73,2022,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,57,"10034","13 years",230,400.34,2022,"Q2","HPV",""
