"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,95,"10001, 10118","24 - 35 months",4,114,119.64,2022,"Q2","PCV",""
"Chinatown/Lower East Side",10002,82,"10002","24 - 35 months",4,424,518.06,2022,"Q2","PCV",""
"East Village/Gramercy/Greenwich Village",10003,80,"10003","24 - 35 months",4,179,224.39,2022,"Q2","PCV",""
"Financial District",10004,84,"10004","24 - 35 months",4,27,32.17,2022,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",4,64,52.42,2022,"Q2","PCV",""
"Financial District",10006,99,"10006","24 - 35 months",4,33,24.45,2022,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,88,"10007","24 - 35 months",4,102,116.2,2022,"Q2","PCV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,84,"10009","24 - 35 months",4,273,323.9,2022,"Q2","PCV",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",4,208,177.17,2022,"Q2","PCV",""
"Chelsea",10011,85,"10011","24 - 35 months",4,245,287.82,2022,"Q2","PCV",""
"Greenwich Village/SoHo",10012,77,"10012","24 - 35 months",4,95,123.94,2022,"Q2","PCV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,95,"10013","24 - 35 months",4,236,248.57,2022,"Q2","PCV",""
"Hudson Square/Meatpacking District/West Village",10014,81,"10014","24 - 35 months",4,124,153.37,2022,"Q2","PCV",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",4,324,312.09,2022,"Q2","PCV",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",4,101,82.83,2022,"Q2","PCV",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",4,45,43.28,2022,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,96,"10019, 10020","24 - 35 months",4,251,260.18,2022,"Q2","PCV",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",4,345,321.59,2022,"Q2","PCV",""
"East Midtown",10022,93,"10022","24 - 35 months",4,205,220.8,2022,"Q2","PCV",""
"Lincoln Square",10023,74,"10023","24 - 35 months",4,464,626.86,2022,"Q2","PCV",""
"Upper West Side",10024,69,"10024","24 - 35 months",4,391,565.19,2022,"Q2","PCV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,81,"10025","24 - 35 months",4,550,682.41,2022,"Q2","PCV",""
"Central Harlem (South)",10026,69,"10026","24 - 35 months",4,268,385.93,2022,"Q2","PCV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,61,"10027","24 - 35 months",4,351,575,2022,"Q2","PCV",""
"Upper East Side/Yorkville",10028,89,"10028","24 - 35 months",4,294,331.42,2022,"Q2","PCV",""
"East Harlem",10029,71,"10029","24 - 35 months",4,533,745.65,2022,"Q2","PCV",""
"Central Harlem (North)",10030,54,"10030","24 - 35 months",4,189,350.44,2022,"Q2","PCV",""
"Hamilton Heights/West Harlem",10031,70,"10031","24 - 35 months",4,360,512.96,2022,"Q2","PCV",""
"Washington Heights (South)",10032,70,"10032","24 - 35 months",4,333,477.77,2022,"Q2","PCV",""
"Washington Heights (North)/Washington Heights (South)",10033,73,"10033","24 - 35 months",4,366,501.42,2022,"Q2","PCV",""
"Inwood/Washington Heights (North)",10034,85,"10034","24 - 35 months",4,306,360.24,2022,"Q2","PCV",""
"East Harlem",10035,74,"10035","24 - 35 months",4,280,378.74,2022,"Q2","PCV",""
"Hell's Kitchen/Midtown Manhattan",10036,75,"10036","24 - 35 months",4,121,160.62,2022,"Q2","PCV",""
"Central Harlem (North)/East Harlem",10037,86,"10037","24 - 35 months",4,144,167.26,2022,"Q2","PCV",""
"Chinatown/Financial District",10038,86,"10038","24 - 35 months",4,123,142.6,2022,"Q2","PCV",""
"Central Harlem (North)/Washington Heights (South)",10039,59,"10039","24 - 35 months",4,205,346.18,2022,"Q2","PCV",""
"Washington Heights (North)",10040,75,"10040","24 - 35 months",4,288,384.52,2022,"Q2","PCV",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",4,106,105.71,2022,"Q2","PCV",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",4,284,258.02,2022,"Q2","PCV",""
"Lincoln Square",10069,99,"10069","24 - 35 months",4,89,66.53,2022,"Q2","PCV",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",4,192,187.29,2022,"Q2","PCV",""
"Upper East Side/Yorkville",10128,98,"10128","24 - 35 months",4,451,460.93,2022,"Q2","PCV",""
"Battery Park City",10280,50,"10280","24 - 35 months",4,71,142.7,2022,"Q2","PCV",""
"Battery Park City",10282,66,"10282","24 - 35 months",4,81,122.62,2022,"Q2","PCV",""
"Silver Lake/St. George",10301,64,"10301","24 - 35 months",4,254,399.61,2022,"Q2","PCV",""
"Elm Park",10302,61,"10302","24 - 35 months",4,151,249.31,2022,"Q2","PCV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,69,"10303","24 - 35 months",4,227,326.88,2022,"Q2","PCV",""
"New Dorp/Todt Hill",10304,65,"10304","24 - 35 months",4,313,484.8,2022,"Q2","PCV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,60,"10305","24 - 35 months",4,255,425.72,2022,"Q2","PCV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,56,"10306","24 - 35 months",4,315,567.2,2022,"Q2","PCV",""
"Tottenville",10307,34,"10307","24 - 35 months",4,50,145.26,2022,"Q2","PCV",""
"Great Kills",10308,39,"10308","24 - 35 months",4,112,290.55,2022,"Q2","PCV",""
"Charleston/Prince's Bay/Woodrow",10309,44,"10309","24 - 35 months",4,158,359.8,2022,"Q2","PCV",""
"Port Richmond/Randall Manor/West Brighton",10310,66,"10310","24 - 35 months",4,202,305.52,2022,"Q2","PCV",""
"Annadale/Rossville",10312,48,"10312","24 - 35 months",4,288,604.28,2022,"Q2","PCV",""
"Bloomfield/Freshkills Park",10314,61,"10314","24 - 35 months",4,570,936.96,2022,"Q2","PCV",""
"Concourse/Melrose",10451,82,"10451","24 - 35 months",4,483,587.87,2022,"Q2","PCV",""
"Concourse/Highbridge",10452,72,"10452","24 - 35 months",4,764,1057.92,2022,"Q2","PCV",""
"Morris Heights/Mount Hope/University Heights",10453,76,"10453","24 - 35 months",4,812,1064.7,2022,"Q2","PCV",""
"Mott Haven/Port Morris",10454,68,"10454","24 - 35 months",4,362,533.02,2022,"Q2","PCV",""
"Mott Haven",10455,82,"10455","24 - 35 months",4,453,549.15,2022,"Q2","PCV",""
"Claremont/Morrisania",10456,76,"10456","24 - 35 months",4,899,1187.56,2022,"Q2","PCV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,71,"10457","24 - 35 months",4,790,1118.95,2022,"Q2","PCV",""
"Belmont/Fordham University/Kingsbridge",10458,75,"10458","24 - 35 months",4,779,1041.73,2022,"Q2","PCV",""
"Charlotte Gardens/Hunts Point",10459,66,"10459","24 - 35 months",4,463,705.99,2022,"Q2","PCV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,72,"10460","24 - 35 months",4,595,821.61,2022,"Q2","PCV",""
"Morris Park/Pelham Bay/Westchester Square",10461,84,"10461","24 - 35 months",4,478,569.77,2022,"Q2","PCV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,92,"10462","24 - 35 months",4,822,893.4,2022,"Q2","PCV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,81,"10463","24 - 35 months",4,620,767.74,2022,"Q2","PCV",""
"City Island",10464,99,"10464","24 - 35 months",4,66,32.86,2022,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,69,"10465","24 - 35 months",4,331,482.34,2022,"Q2","PCV",""
"Edenwald/Wakefield",10466,68,"10466","24 - 35 months",4,548,807.12,2022,"Q2","PCV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,79,"10467","24 - 35 months",4,946,1194.62,2022,"Q2","PCV",""
"Fordham/Kingsbridge/University Heights",10468,71,"10468","24 - 35 months",4,744,1040.84,2022,"Q2","PCV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,66,"10469","24 - 35 months",4,493,751.23,2022,"Q2","PCV",""
"Wakefield/Woodlawn",10470,78,"10470","24 - 35 months",4,139,177.86,2022,"Q2","PCV",""
"Fieldston/North Riverdale/Riverdale",10471,60,"10471","24 - 35 months",4,141,235.72,2022,"Q2","PCV",""
"Soundview",10472,93,"10472","24 - 35 months",4,747,802.16,2022,"Q2","PCV",""
"Castle Hill/Clason Point/Soundview",10473,78,"10473","24 - 35 months",4,444,566.37,2022,"Q2","PCV",""
"Hunts Point",10474,82,"10474","24 - 35 months",4,128,155.92,2022,"Q2","PCV",""
"Co-op City/Edenwald",10475,73,"10475","24 - 35 months",4,218,299.77,2022,"Q2","PCV",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",4,230,156.43,2022,"Q2","PCV",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",4,410,384.04,2022,"Q2","PCV",""
"Astoria (North)",11102,99,"11102","24 - 35 months",4,251,233.4,2022,"Q2","PCV",""
"Astoria (North)/Astoria (South)",11103,81,"11103","24 - 35 months",4,226,277.91,2022,"Q2","PCV",""
"Sunnyside",11104,74,"11104","24 - 35 months",4,185,250.99,2022,"Q2","PCV",""
"Ditmars Steinway",11105,81,"11105","24 - 35 months",4,248,304.88,2022,"Q2","PCV",""
"Astoria (South)",11106,85,"11106","24 - 35 months",4,286,337.08,2022,"Q2","PCV",""
"Long Island City",11109,99,"11109","24 - 35 months",4,96,75.13,2022,"Q2","PCV",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,89,"11201","24 - 35 months",4,690,774.7,2022,"Q2","PCV",""
"East Flatbush (North)/East Flatbush (South)",11203,65,"11203","24 - 35 months",4,454,701.93,2022,"Q2","PCV",""
"Bensonhurst/Mapleton",11204,49,"11204","24 - 35 months",4,557,1148.03,2022,"Q2","PCV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,25,"11205","24 - 35 months",4,253,1007.28,2022,"Q2","PCV",""
"Williamsburg (South)",11206,28,"11206","24 - 35 months",4,405,1465.13,2022,"Q2","PCV",""
"Cypress Hills/East New York",11207,65,"11207","24 - 35 months",4,754,1152.24,2022,"Q2","PCV",""
"Cypress Hills/East New York",11208,67,"11208","24 - 35 months",4,860,1291.58,2022,"Q2","PCV",""
"Bay Ridge/Fort Hamilton",11209,65,"11209","24 - 35 months",4,468,719.6,2022,"Q2","PCV",""
"Flatlands/Midwood",11210,64,"11210","24 - 35 months",4,459,718.98,2022,"Q2","PCV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,26,"11211, 11249","24 - 35 months",4,492,1925.92,2022,"Q2","PCV",""
"Ocean Hill-Brownsville",11212,64,"11212","24 - 35 months",4,689,1070.9,2022,"Q2","PCV",""
"Crown Heights (East)",11213,45,"11213","24 - 35 months",4,445,981.62,2022,"Q2","PCV",""
"Bath Beach/Bensonhurst/Gravesend",11214,72,"11214","24 - 35 months",4,681,950.74,2022,"Q2","PCV",""
"Gowanus/Park Slope/Windsor Terrace",11215,72,"11215","24 - 35 months",4,621,863.49,2022,"Q2","PCV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,56,"11216","24 - 35 months",4,305,547.67,2022,"Q2","PCV",""
"Boerum Hill/Park Slope",11217,75,"11217, 11243","24 - 35 months",4,356,477.08,2022,"Q2","PCV",""
"Kensington/Windsor Terrace",11218,60,"11218","24 - 35 months",4,617,1030.88,2022,"Q2","PCV",""
