"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,36,"10001, 10118","13 years","2 or 3",55,152.54,2022,"Q4","HPV",""
"Chinatown/Lower East Side",10002,56,"10002","13 years","2 or 3",354,629.06,2022,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,21,"10003","13 years","2 or 3",36,168.24,2022,"Q4","HPV",""
"Financial District",10004,99,"10004","13 years","2 or 3",16,15.68,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,0,"10005","13 years","2 or 3",,12.75,2022,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10006,0,"10006","13 years","2 or 3",,13.7,2022,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,74,"10007","13 years","2 or 3",29,39.31,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,36,"10009","13 years","2 or 3",146,409.74,2022,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,40,"10010","13 years","2 or 3",43,108.85,2022,"Q4","HPV",""
"Chelsea",10011,30,"10011","13 years","2 or 3",63,208.34,2022,"Q4","HPV",""
"Greenwich Village/SoHo",10012,21,"10012","13 years","2 or 3",20,95.58,2022,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,62,"10013","13 years","2 or 3",105,169.44,2022,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,26,"10014","13 years","2 or 3",31,118.7,2022,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,36,"10016","13 years","2 or 3",59,163.14,2022,"Q4","HPV",""
"East Midtown/Murray Hill",10017,52,"10017","13 years","2 or 3",23,43.94,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,50,"10018","13 years","2 or 3",14,28.15,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,49,"10019, 10020","13 years","2 or 3",74,149.76,2022,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,34,"10021","13 years","2 or 3",75,219.11,2022,"Q4","HPV",""
"East Midtown",10022,40,"10022","13 years","2 or 3",51,128.63,2022,"Q4","HPV",""
"Lincoln Square",10023,36,"10023","13 years","2 or 3",133,371.93,2022,"Q4","HPV",""
"Upper West Side",10024,30,"10024","13 years","2 or 3",156,514.46,2022,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,37,"10025","13 years","2 or 3",269,718.58,2022,"Q4","HPV",""
"Central Harlem (South)",10026,45,"10026","13 years","2 or 3",160,359.41,2022,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,50,"10027","13 years","2 or 3",292,584.69,2022,"Q4","HPV",""
"Upper East Side/Yorkville",10028,28,"10028","13 years","2 or 3",100,361.8,2022,"Q4","HPV",""
"East Harlem",10029,65,"10029","13 years","2 or 3",536,830.7,2022,"Q4","HPV",""
"Central Harlem (North)",10030,40,"10030","13 years","2 or 3",140,352.78,2022,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,45,"10031","13 years","2 or 3",268,591.78,2022,"Q4","HPV",""
"Washington Heights (South)",10032,65,"10032","13 years","2 or 3",346,531.61,2022,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,58,"10033","13 years","2 or 3",294,504.1,2022,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,61,"10034","13 years","2 or 3",246,400.07,2022,"Q4","HPV",""
"East Harlem",10035,49,"10035","13 years","2 or 3",210,429.23,2022,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,50,"10036","13 years","2 or 3",51,102.39,2022,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,64,"10037","13 years","2 or 3",111,174.03,2022,"Q4","HPV",""
"Chinatown/Financial District",10038,50,"10038","13 years","2 or 3",68,136.13,2022,"Q4","HPV",""
