"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,38,"10001, 10118","13 years","2 or 3",59,153.48,2021,"Q4","HPV",""
"Chinatown/Lower East Side",10002,66,"10002","13 years","2 or 3",411,625.51,2021,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,27,"10003","13 years","2 or 3",46,171.02,2021,"Q4","HPV",""
"Financial District",10004,0,"10004","13 years","2 or 3",,15.98,2021,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10005,78,"10005","13 years","2 or 3",10,12.88,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,0,"10006","13 years","2 or 3",,13.93,2021,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,53,"10007","13 years","2 or 3",21,39.9,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,35,"10009","13 years","2 or 3",144,412.11,2021,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,43,"10010","13 years","2 or 3",48,110.46,2021,"Q4","HPV",""
"Chelsea",10011,26,"10011","13 years","2 or 3",55,211.64,2021,"Q4","HPV",""
"Greenwich Village/SoHo",10012,28,"10012","13 years","2 or 3",27,96.28,2021,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,61,"10013","13 years","2 or 3",104,170.05,2021,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,23,"10014","13 years","2 or 3",28,121.6,2021,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,32,"10016","13 years","2 or 3",53,164.18,2021,"Q4","HPV",""
"East Midtown/Murray Hill",10017,72,"10017","13 years","2 or 3",32,44.26,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,75,"10018","13 years","2 or 3",21,28.17,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,48,"10019, 10020","13 years","2 or 3",73,150.78,2021,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,40,"10021","13 years","2 or 3",90,224.13,2021,"Q4","HPV",""
"East Midtown",10022,35,"10022","13 years","2 or 3",45,130.25,2021,"Q4","HPV",""
"Lincoln Square",10023,33,"10023","13 years","2 or 3",125,378.83,2021,"Q4","HPV",""
"Upper West Side",10024,29,"10024","13 years","2 or 3",154,528.04,2021,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,33,"10025","13 years","2 or 3",244,730.44,2021,"Q4","HPV",""
"Central Harlem (South)",10026,42,"10026","13 years","2 or 3",154,364.16,2021,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,49,"10027","13 years","2 or 3",287,591.2,2021,"Q4","HPV",""
"Upper East Side/Yorkville",10028,25,"10028","13 years","2 or 3",93,371.16,2021,"Q4","HPV",""
"East Harlem",10029,68,"10029","13 years","2 or 3",567,834.66,2021,"Q4","HPV",""
"Central Harlem (North)",10030,45,"10030","13 years","2 or 3",162,357.82,2021,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,51,"10031","13 years","2 or 3",303,594.12,2021,"Q4","HPV",""
"Washington Heights (South)",10032,70,"10032","13 years","2 or 3",372,531.83,2021,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,60,"10033","13 years","2 or 3",305,505.21,2021,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,58,"10034","13 years","2 or 3",233,400.34,2021,"Q4","HPV",""
"East Harlem",10035,55,"10035","13 years","2 or 3",236,431.99,2021,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,61,"10036","13 years","2 or 3",63,102.57,2021,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,68,"10037","13 years","2 or 3",119,176.2,2021,"Q4","HPV",""
"Chinatown/Financial District",10038,58,"10038","13 years","2 or 3",79,136.36,2021,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,51,"10039","13 years","2 or 3",194,380.29,2021,"Q4","HPV",""
"Washington Heights (North)",10040,55,"10040","13 years","2 or 3",237,431.21,2021,"Q4","HPV",""
"Roosevelt Island",10044,20,"10044","13 years","2 or 3",21,104.6,2021,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,45,"10065","13 years","2 or 3",73,162.04,2021,"Q4","HPV",""
"Lincoln Square",10069,49,"10069","13 years","2 or 3",19,38.97,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,46,"10075, 10162","13 years","2 or 3",78,167.92,2021,"Q4","HPV",""
"Upper East Side/Yorkville",10128,33,"10128","13 years","2 or 3",165,505.32,2021,"Q4","HPV",""
"Battery Park City",10280,37,"10280","13 years","2 or 3",19,50.72,2021,"Q4","HPV",""
"Battery Park City",10282,53,"10282","13 years","2 or 3",19,35.68,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,43,"10301","13 years","2 or 3",204,477.79,2021,"Q4","HPV",""
"Elm Park",10302,41,"10302","13 years","2 or 3",119,289.23,2021,"Q4","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,38,"10303","13 years","2 or 3",165,435.6,2021,"Q4","HPV",""
"New Dorp/Todt Hill",10304,34,"10304","13 years","2 or 3",199,592.13,2021,"Q4","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,23,"10305","13 years","2 or 3",111,490.93,2021,"Q4","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,13,"10306","13 years","2 or 3",94,729.43,2021,"Q4","HPV",""
"Tottenville",10307,6,"10307","13 years","2 or 3",14,222.4,2021,"Q4","HPV",""
"Great Kills",10308,12,"10308","13 years","2 or 3",47,388.41,2021,"Q4","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,11,"10309","13 years","2 or 3",48,453.75,2021,"Q4","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,35,"10310","13 years","2 or 3",130,375.44,2021,"Q4","HPV",""
"Annadale/Rossville",10312,9,"10312","13 years","2 or 3",74,808.92,2021,"Q4","HPV",""
"Bloomfield/Freshkills Park",10314,16,"10314","13 years","2 or 3",179,1124.08,2021,"Q4","HPV",""
"Concourse/Melrose",10451,83,"10451","13 years","2 or 3",527,638.15,2021,"Q4","HPV",""
"Concourse/Highbridge",10452,71,"10452","13 years","2 or 3",817,1154.12,2021,"Q4","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,78,"10453","13 years","2 or 3",933,1201.21,2021,"Q4","HPV",""
"Mott Haven/Port Morris",10454,74,"10454","13 years","2 or 3",459,619.62,2021,"Q4","HPV",""
"Mott Haven",10455,80,"10455","13 years","2 or 3",534,664.19,2021,"Q4","HPV",""
"Claremont/Morrisania",10456,76,"10456","13 years","2 or 3",1016,1340.61,2021,"Q4","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,73,"10457","13 years","2 or 3",895,1218.18,2021,"Q4","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,74,"10458","13 years","2 or 3",832,1129.63,2021,"Q4","HPV",""
"Charlotte Gardens/Hunts Point",10459,79,"10459","13 years","2 or 3",603,760.87,2021,"Q4","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,63,"10460","13 years","2 or 3",593,946.28,2021,"Q4","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,49,"10461","13 years","2 or 3",288,593.27,2021,"Q4","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,65,"10462","13 years","2 or 3",578,894.9,2021,"Q4","HPV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,59,"10463","13 years","2 or 3",415,706.58,2021,"Q4","HPV",""
"City Island",10464,68,"10464","13 years","2 or 3",41,60.68,2021,"Q4","HPV",""
"Country Club/Throgs Neck",10465,27,"10465","13 years","2 or 3",167,618.66,2021,"Q4","HPV",""
"Edenwald/Wakefield",10466,49,"10466","13 years","2 or 3",504,1036.73,2021,"Q4","HPV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,68,"10467","13 years","2 or 3",836,1227.98,2021,"Q4","HPV",""
"Fordham/Kingsbridge/University Heights",10468,75,"10468","13 years","2 or 3",829,1107.49,2021,"Q4","HPV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,49,"10469","13 years","2 or 3",451,923.55,2021,"Q4","HPV",""
"Wakefield/Woodlawn",10470,51,"10470","13 years","2 or 3",91,177.33,2021,"Q4","HPV",""
"Fieldston/North Riverdale/Riverdale",10471,40,"10471","13 years","2 or 3",79,196.18,2021,"Q4","HPV",""
"Soundview",10472,81,"10472","13 years","2 or 3",698,865.17,2021,"Q4","HPV",""
"Castle Hill/Clason Point/Soundview",10473,53,"10473","13 years","2 or 3",461,877.89,2021,"Q4","HPV",""
"Hunts Point",10474,81,"10474","13 years","2 or 3",148,182.35,2021,"Q4","HPV",""
"Co-op City/Edenwald",10475,40,"10475","13 years","2 or 3",175,436.52,2021,"Q4","HPV",""
"Bellerose/Douglaston-Little Neck",11004,86,"11004, 11005","13 years","2 or 3",196,227.46,2021,"Q4","HPV",""
"Astoria (South)/Long Island City/Sunnyside",11101,43,"11101","13 years","2 or 3",137,317.34,2021,"Q4","HPV",""
