"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",169,132.65,2020,"Q2","Hib",""
"Chinatown/Lower East Side",10002,85,"10002","24 - 35 months",519,613.95,2020,"Q2","Hib",""
"East Village/Gramercy/Greenwich Village",10003,76,"10003","24 - 35 months",215,282.78,2020,"Q2","Hib",""
"Financial District",10004,91,"10004","24 - 35 months",44,48.44,2020,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",82,63.23,2020,"Q2","Hib",""
"Financial District",10006,99,"10006","24 - 35 months",45,27.06,2020,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,89,"10007","24 - 35 months",123,138.02,2020,"Q2","Hib",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,91,"10009","24 - 35 months",348,380.97,2020,"Q2","Hib",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",256,222.4,2020,"Q2","Hib",""
"Chelsea",10011,77,"10011","24 - 35 months",284,368.1,2020,"Q2","Hib",""
"Greenwich Village/SoHo",10012,70,"10012","24 - 35 months",106,150.75,2020,"Q2","Hib",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,92,"10013","24 - 35 months",304,330.71,2020,"Q2","Hib",""
"Hudson Square/Meatpacking District/West Village",10014,66,"10014","24 - 35 months",128,193.5,2020,"Q2","Hib",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",402,391.05,2020,"Q2","Hib",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",109,100.06,2020,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",54,51.97,2020,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",327,308.46,2020,"Q2","Hib",""
"Lenox Hill/Upper East Side",10021,82,"10021","24 - 35 months",347,422.49,2020,"Q2","Hib",""
"East Midtown",10022,89,"10022","24 - 35 months",234,263.74,2020,"Q2","Hib",""
"Lincoln Square",10023,81,"10023","24 - 35 months",612,755.16,2020,"Q2","Hib",""
"Upper West Side",10024,72,"10024","24 - 35 months",515,714.53,2020,"Q2","Hib",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,79,"10025","24 - 35 months",679,858.4,2020,"Q2","Hib",""
"Central Harlem (South)",10026,61,"10026","24 - 35 months",276,450.62,2020,"Q2","Hib",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,69,"10027","24 - 35 months",457,658.66,2020,"Q2","Hib",""
"Upper East Side/Yorkville",10028,92,"10028","24 - 35 months",391,423.51,2020,"Q2","Hib",""
"East Harlem",10029,79,"10029","24 - 35 months",641,815.75,2020,"Q2","Hib",""
"Central Harlem (North)",10030,63,"10030","24 - 35 months",245,387.55,2020,"Q2","Hib",""
"Hamilton Heights/West Harlem",10031,85,"10031","24 - 35 months",475,555.56,2020,"Q2","Hib",""
"Washington Heights (South)",10032,71,"10032","24 - 35 months",394,551.29,2020,"Q2","Hib",""
"Washington Heights (North)/Washington Heights (South)",10033,85,"10033","24 - 35 months",502,590.74,2020,"Q2","Hib",""
"Inwood/Washington Heights (North)",10034,89,"10034","24 - 35 months",362,405.87,2020,"Q2","Hib",""
"East Harlem",10035,76,"10035","24 - 35 months",308,406.17,2020,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10036,77,"10036","24 - 35 months",150,193.73,2020,"Q2","Hib",""
"Central Harlem (North)/East Harlem",10037,77,"10037","24 - 35 months",147,189.85,2020,"Q2","Hib",""
"Chinatown/Financial District",10038,94,"10038","24 - 35 months",160,169.97,2020,"Q2","Hib",""
"Central Harlem (North)/Washington Heights (South)",10039,67,"10039","24 - 35 months",243,364.04,2020,"Q2","Hib",""
"Washington Heights (North)",10040,91,"10040","24 - 35 months",388,427.06,2020,"Q2","Hib",""
"Roosevelt Island",10044,95,"10044","24 - 35 months",124,130.86,2020,"Q2","Hib",""
"Lenox Hill/Upper East Side",10065,95,"10065","24 - 35 months",306,322.04,2020,"Q2","Hib",""
"Lincoln Square",10069,99,"10069","24 - 35 months",110,74.4,2020,"Q2","Hib",""
"Lenox Hill/Upper East Side",10075,98,"10075, 10162","24 - 35 months",238,242.36,2020,"Q2","Hib",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",548,549.88,2020,"Q2","Hib",""
"Battery Park City",10280,62,"10280","24 - 35 months",112,180.82,2020,"Q2","Hib",""
"Battery Park City",10282,89,"10282","24 - 35 months",149,168.04,2020,"Q2","Hib",""
"Silver Lake/St. George",10301,77,"10301","24 - 35 months",323,421.29,2020,"Q2","Hib",""
"Elm Park",10302,80,"10302","24 - 35 months",200,251.56,2020,"Q2","Hib",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,63,"10303","24 - 35 months",229,364.04,2020,"Q2","Hib",""
"New Dorp/Todt Hill",10304,72,"10304","24 - 35 months",359,499.79,2020,"Q2","Hib",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,65,"10305","24 - 35 months",298,456.52,2020,"Q2","Hib",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,58,"10306","24 - 35 months",345,590.86,2020,"Q2","Hib",""
"Tottenville",10307,56,"10307","24 - 35 months",84,150.84,2020,"Q2","Hib",""
"Great Kills",10308,57,"10308","24 - 35 months",175,308.71,2020,"Q2","Hib",""
"Charleston/Prince's Bay/Woodrow",10309,58,"10309","24 - 35 months",219,375.54,2020,"Q2","Hib",""
"Port Richmond/Randall Manor/West Brighton",10310,64,"10310","24 - 35 months",210,328.93,2020,"Q2","Hib",""
"Annadale/Rossville",10312,65,"10312","24 - 35 months",416,638.2,2020,"Q2","Hib",""
"Bloomfield/Freshkills Park",10314,65,"10314","24 - 35 months",650,1006.75,2020,"Q2","Hib",""
"Concourse/Melrose",10451,79,"10451","24 - 35 months",551,697.11,2020,"Q2","Hib",""
"Concourse/Highbridge",10452,79,"10452","24 - 35 months",946,1203.94,2020,"Q2","Hib",""
"Morris Heights/Mount Hope/University Heights",10453,84,"10453","24 - 35 months",1016,1209.87,2020,"Q2","Hib",""
"Mott Haven/Port Morris",10454,78,"10454","24 - 35 months",469,603.33,2020,"Q2","Hib",""
"Mott Haven",10455,83,"10455","24 - 35 months",516,619.33,2020,"Q2","Hib",""
"Claremont/Morrisania",10456,89,"10456","24 - 35 months",1210,1361.17,2020,"Q2","Hib",""
"Belmont/Claremont/Mount Hope/Tremont",10457,80,"10457","24 - 35 months",997,1248.62,2020,"Q2","Hib",""
"Belmont/Fordham University/Kingsbridge",10458,85,"10458","24 - 35 months",1026,1203,2020,"Q2","Hib",""
"Charlotte Gardens/Hunts Point",10459,71,"10459","24 - 35 months",583,824.63,2020,"Q2","Hib",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,82,"10460","24 - 35 months",734,894.89,2020,"Q2","Hib",""
"Morris Park/Pelham Bay/Westchester Square",10461,83,"10461","24 - 35 months",526,630.39,2020,"Q2","Hib",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",1004,998.84,2020,"Q2","Hib",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,75,"10463","24 - 35 months",664,883.94,2020,"Q2","Hib",""
"City Island",10464,99,"10464","24 - 35 months",63,38.48,2020,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,60,"10465","24 - 35 months",328,543.28,2020,"Q2","Hib",""
"Edenwald/Wakefield",10466,72,"10466","24 - 35 months",657,909.23,2020,"Q2","Hib",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,84,"10467","24 - 35 months",1141,1362.58,2020,"Q2","Hib",""
"Fordham/Kingsbridge/University Heights",10468,82,"10468","24 - 35 months",950,1154.28,2020,"Q2","Hib",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,69,"10469","24 - 35 months",614,892.78,2020,"Q2","Hib",""
"Wakefield/Woodlawn",10470,75,"10470","24 - 35 months",155,205.79,2020,"Q2","Hib",""
"Fieldston/North Riverdale/Riverdale",10471,54,"10471","24 - 35 months",145,269.66,2020,"Q2","Hib",""
"Soundview",10472,97,"10472","24 - 35 months",874,904.71,2020,"Q2","Hib",""
"Castle Hill/Clason Point/Soundview",10473,83,"10473","24 - 35 months",528,634.94,2020,"Q2","Hib",""
"Hunts Point",10474,99,"10474","24 - 35 months",177,172.59,2020,"Q2","Hib",""
