"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,135,119.64,2022,"Q2","MMR",""
"Chinatown/Lower East Side",10002,99,"10002","24 - 35 months",1,512,518.06,2022,"Q2","MMR",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",1,223,224.39,2022,"Q2","MMR",""
"Financial District",10004,99,"10004","24 - 35 months",1,39,32.17,2022,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,75,52.42,2022,"Q2","MMR",""
"Financial District",10006,99,"10006","24 - 35 months",1,36,24.45,2022,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,120,116.2,2022,"Q2","MMR",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,99,"10009","24 - 35 months",1,330,323.9,2022,"Q2","MMR",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,248,177.17,2022,"Q2","MMR",""
"Chelsea",10011,99,"10011","24 - 35 months",1,305,287.82,2022,"Q2","MMR",""
"Greenwich Village/SoHo",10012,97,"10012","24 - 35 months",1,120,123.94,2022,"Q2","MMR",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,262,248.57,2022,"Q2","MMR",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,154,153.37,2022,"Q2","MMR",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,368,312.09,2022,"Q2","MMR",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,116,82.83,2022,"Q2","MMR",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,62,43.28,2022,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,305,260.18,2022,"Q2","MMR",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,392,321.59,2022,"Q2","MMR",""
"East Midtown",10022,99,"10022","24 - 35 months",1,229,220.8,2022,"Q2","MMR",""
"Lincoln Square",10023,87,"10023","24 - 35 months",1,544,626.86,2022,"Q2","MMR",""
"Upper West Side",10024,82,"10024","24 - 35 months",1,464,565.19,2022,"Q2","MMR",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,96,"10025","24 - 35 months",1,652,682.41,2022,"Q2","MMR",""
"Central Harlem (South)",10026,85,"10026","24 - 35 months",1,329,385.93,2022,"Q2","MMR",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,77,"10027","24 - 35 months",1,442,575,2022,"Q2","MMR",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",1,327,331.42,2022,"Q2","MMR",""
"East Harlem",10029,91,"10029","24 - 35 months",1,677,745.65,2022,"Q2","MMR",""
"Central Harlem (North)",10030,70,"10030","24 - 35 months",1,247,350.44,2022,"Q2","MMR",""
"Hamilton Heights/West Harlem",10031,87,"10031","24 - 35 months",1,445,512.96,2022,"Q2","MMR",""
"Washington Heights (South)",10032,85,"10032","24 - 35 months",1,405,477.77,2022,"Q2","MMR",""
"Washington Heights (North)/Washington Heights (South)",10033,86,"10033","24 - 35 months",1,429,501.42,2022,"Q2","MMR",""
"Inwood/Washington Heights (North)",10034,99,"10034","24 - 35 months",1,365,360.24,2022,"Q2","MMR",""
