"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,40,"10001, 10118","13 years","2 or 3",62,153.56,2024,"Q4","HPV",""
"Chinatown/Lower East Side",10002,45,"10002","13 years","2 or 3",290,650.6,2024,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,20,"10003","13 years","2 or 3",34,167.78,2024,"Q4","HPV",""
"Financial District",10004,63,"10004","13 years","2 or 3",10,15.76,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,0,"10005","13 years","2 or 3",,12.83,2024,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10006,0,"10006","13 years","2 or 3",,13.87,2024,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,65,"10007","13 years","2 or 3",26,39.79,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,28,"10009","13 years","2 or 3",117,412.16,2024,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,33,"10010","13 years","2 or 3",36,108.37,2024,"Q4","HPV",""
"Chelsea",10011,24,"10011","13 years","2 or 3",49,207.22,2024,"Q4","HPV",""
"Greenwich Village/SoHo",10012,26,"10012","13 years","2 or 3",25,97.08,2024,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,59,"10013","13 years","2 or 3",103,175.32,2024,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,27,"10014","13 years","2 or 3",31,116.7,2024,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,35,"10016","13 years","2 or 3",58,164.78,2024,"Q4","HPV",""
"East Midtown/Murray Hill",10017,72,"10017","13 years","2 or 3",32,44.38,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,50,"10018","13 years","2 or 3",15,30.29,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,59,"10019, 10020","13 years","2 or 3",89,150.71,2024,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,37,"10021","13 years","2 or 3",81,217.04,2024,"Q4","HPV",""
"East Midtown",10022,33,"10022","13 years","2 or 3",42,128.21,2024,"Q4","HPV",""
"Lincoln Square",10023,34,"10023","13 years","2 or 3",128,371.05,2024,"Q4","HPV",""
"Upper West Side",10024,26,"10024","13 years","2 or 3",134,506.93,2024,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,31,"10025","13 years","2 or 3",224,713.63,2024,"Q4","HPV",""
"Central Harlem (South)",10026,44,"10026","13 years","2 or 3",155,352.5,2024,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,42,"10027","13 years","2 or 3",245,576.53,2024,"Q4","HPV",""
"Upper East Side/Yorkville",10028,22,"10028","13 years","2 or 3",80,356.89,2024,"Q4","HPV",""
"East Harlem",10029,59,"10029","13 years","2 or 3",490,830.16,2024,"Q4","HPV",""
"Central Harlem (North)",10030,41,"10030","13 years","2 or 3",142,343.67,2024,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,45,"10031","13 years","2 or 3",265,589.99,2024,"Q4","HPV",""
"Washington Heights (South)",10032,64,"10032","13 years","2 or 3",344,534.18,2024,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,57,"10033","13 years","2 or 3",290,507.24,2024,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,51,"10034","13 years","2 or 3",206,402.55,2024,"Q4","HPV",""
"East Harlem",10035,53,"10035","13 years","2 or 3",224,425.9,2024,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,75,"10036","13 years","2 or 3",77,102.96,2024,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,62,"10037","13 years","2 or 3",106,170.23,2024,"Q4","HPV",""
"Chinatown/Financial District",10038,36,"10038","13 years","2 or 3",50,138.52,2024,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,45,"10039","13 years","2 or 3",167,368.48,2024,"Q4","HPV",""
"Washington Heights (North)",10040,45,"10040","13 years","2 or 3",197,433.09,2024,"Q4","HPV",""
"Roosevelt Island",10044,28,"10044","13 years","2 or 3",30,106.94,2024,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,36,"10065","13 years","2 or 3",57,157.46,2024,"Q4","HPV",""
"Lincoln Square",10069,42,"10069","13 years","2 or 3",17,40.13,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,44,"10075, 10162","13 years","2 or 3",71,163.13,2024,"Q4","HPV",""
"Upper East Side/Yorkville",10128,31,"10128","13 years","2 or 3",150,490.59,2024,"Q4","HPV",""
"Battery Park City",10280,28,"10280","13 years","2 or 3",14,50.73,2024,"Q4","HPV",""
"Battery Park City",10282,60,"10282","13 years","2 or 3",21,35,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
