"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,228,116.61,2023,"Q4","MMR",""
"Chinatown/Lower East Side",10002,73,"10002","24 - 35 months",1,366,499.86,2023,"Q4","MMR",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",1,264,215.86,2023,"Q4","MMR",""
"Financial District",10004,99,"10004","24 - 35 months",1,41,30.84,2023,"Q4","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,80,50.07,2023,"Q4","MMR",""
"Financial District",10006,99,"10006","24 - 35 months",1,54,23.48,2023,"Q4","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,112,112.08,2023,"Q4","MMR",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,90,"10009","24 - 35 months",1,287,318.16,2023,"Q4","MMR",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,231,171.28,2023,"Q4","MMR",""
"Chelsea",10011,99,"10011","24 - 35 months",1,299,279.64,2023,"Q4","MMR",""
"Greenwich Village/SoHo",10012,96,"10012","24 - 35 months",1,115,119.57,2023,"Q4","MMR",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,308,237.53,2023,"Q4","MMR",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,170,148.88,2023,"Q4","MMR",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,378,299.54,2023,"Q4","MMR",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,201,79.25,2023,"Q4","MMR",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,63,41.79,2023,"Q4","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,371,251.18,2023,"Q4","MMR",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,404,310.01,2023,"Q4","MMR",""
"East Midtown",10022,99,"10022","24 - 35 months",1,250,212.64,2023,"Q4","MMR",""
"Lincoln Square",10023,97,"10023","24 - 35 months",1,585,601.9,2023,"Q4","MMR",""
"Upper West Side",10024,98,"10024","24 - 35 months",1,538,548.5,2023,"Q4","MMR",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,97,"10025","24 - 35 months",1,645,666.23,2023,"Q4","MMR",""
"Central Harlem (South)",10026,82,"10026","24 - 35 months",1,315,385.28,2023,"Q4","MMR",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,81,"10027","24 - 35 months",1,466,573.92,2023,"Q4","MMR",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",1,356,320.07,2023,"Q4","MMR",""
"East Harlem",10029,98,"10029","24 - 35 months",1,727,744.67,2023,"Q4","MMR",""
"Central Harlem (North)",10030,66,"10030","24 - 35 months",1,235,353.8,2023,"Q4","MMR",""
"Hamilton Heights/West Harlem",10031,90,"10031","24 - 35 months",1,462,515.75,2023,"Q4","MMR",""
"Washington Heights (South)",10032,93,"10032","24 - 35 months",1,444,478.41,2023,"Q4","MMR",""
"Washington Heights (North)/Washington Heights (South)",10033,94,"10033","24 - 35 months",1,468,500.25,2023,"Q4","MMR",""
"Inwood/Washington Heights (North)",10034,92,"10034","24 - 35 months",1,331,360.92,2023,"Q4","MMR",""
"East Harlem",10035,74,"10035","24 - 35 months",1,282,382.2,2023,"Q4","MMR",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",1,296,156.69,2023,"Q4","MMR",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",1,247,168.37,2023,"Q4","MMR",""
"Chinatown/Financial District",10038,99,"10038","24 - 35 months",1,142,138.69,2023,"Q4","MMR",""
"Central Harlem (North)/Washington Heights (South)",10039,74,"10039","24 - 35 months",1,259,350.61,2023,"Q4","MMR",""
"Washington Heights (North)",10040,94,"10040","24 - 35 months",1,361,384.63,2023,"Q4","MMR",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",1,134,99.98,2023,"Q4","MMR",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",1,385,248.21,2023,"Q4","MMR",""
"Lincoln Square",10069,99,"10069","24 - 35 months",1,108,62.75,2023,"Q4","MMR",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",1,248,180.71,2023,"Q4","MMR",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",1,522,446.43,2023,"Q4","MMR",""
"Battery Park City",10280,68,"10280","24 - 35 months",1,93,136.51,2023,"Q4","MMR",""
"Battery Park City",10282,86,"10282","24 - 35 months",1,101,117.57,2023,"Q4","MMR",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",1,399,390.22,2023,"Q4","MMR",""
"Elm Park",10302,77,"10302","24 - 35 months",1,187,242.71,2023,"Q4","MMR",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,80,"10303","24 - 35 months",1,256,319.18,2023,"Q4","MMR",""
"New Dorp/Todt Hill",10304,75,"10304","24 - 35 months",1,359,475.51,2023,"Q4","MMR",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,95,"10305","24 - 35 months",1,399,419.21,2023,"Q4","MMR",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,75,"10306","24 - 35 months",1,417,556.56,2023,"Q4","MMR",""
"Tottenville",10307,58,"10307","24 - 35 months",1,83,142.14,2023,"Q4","MMR",""
"Great Kills",10308,73,"10308","24 - 35 months",1,208,284.31,2023,"Q4","MMR",""
"Charleston/Prince's Bay/Woodrow",10309,65,"10309","24 - 35 months",1,229,351.87,2023,"Q4","MMR",""
"Port Richmond/Randall Manor/West Brighton",10310,91,"10310","24 - 35 months",1,272,297.91,2023,"Q4","MMR",""
"Annadale/Rossville",10312,73,"10312","24 - 35 months",1,432,591.85,2023,"Q4","MMR",""
"Bloomfield/Freshkills Park",10314,76,"10314","24 - 35 months",1,702,921.1,2023,"Q4","MMR",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",1,586,574.89,2023,"Q4","MMR",""
"Concourse/Highbridge",10452,86,"10452","24 - 35 months",1,890,1038.19,2023,"Q4","MMR",""
"Morris Heights/Mount Hope/University Heights",10453,88,"10453","24 - 35 months",1,921,1046.38,2023,"Q4","MMR",""
"Mott Haven/Port Morris",10454,84,"10454","24 - 35 months",1,438,523.41,2023,"Q4","MMR",""
"Mott Haven",10455,95,"10455","24 - 35 months",1,512,538.74,2023,"Q4","MMR",""
"Claremont/Morrisania",10456,93,"10456","24 - 35 months",1,1076,1161.97,2023,"Q4","MMR",""
"Belmont/Claremont/Mount Hope/Tremont",10457,93,"10457","24 - 35 months",1,1026,1097.79,2023,"Q4","MMR",""
"Belmont/Fordham University/Kingsbridge",10458,93,"10458","24 - 35 months",1,956,1026.45,2023,"Q4","MMR",""
"Charlotte Gardens/Hunts Point",10459,83,"10459","24 - 35 months",1,578,692.89,2023,"Q4","MMR",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,94,"10460","24 - 35 months",1,756,806.77,2023,"Q4","MMR",""
"Morris Park/Pelham Bay/Westchester Square",10461,99,"10461","24 - 35 months",1,559,562,2023,"Q4","MMR",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",1,947,882.64,2023,"Q4","MMR",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,90,"10463","24 - 35 months",1,674,752.13,2023,"Q4","MMR",""
"City Island",10464,99,"10464","24 - 35 months",1,103,32.26,2023,"Q4","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,79,"10465","24 - 35 months",1,374,473.66,2023,"Q4","MMR",""
"Edenwald/Wakefield",10466,81,"10466","24 - 35 months",1,635,785.2,2023,"Q4","MMR",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,96,"10467","24 - 35 months",1,1130,1174.72,2023,"Q4","MMR",""
"Fordham/Kingsbridge/University Heights",10468,82,"10468","24 - 35 months",1,841,1026.67,2023,"Q4","MMR",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,88,"10469","24 - 35 months",1,646,732.81,2023,"Q4","MMR",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",1,200,173.08,2023,"Q4","MMR",""
"Fieldston/North Riverdale/Riverdale",10471,92,"10471","24 - 35 months",1,210,229.08,2023,"Q4","MMR",""
"Soundview",10472,99,"10472","24 - 35 months",1,965,788.28,2023,"Q4","MMR",""
"Castle Hill/Clason Point/Soundview",10473,99,"10473","24 - 35 months",1,562,556.04,2023,"Q4","MMR",""
"Hunts Point",10474,89,"10474","24 - 35 months",1,136,153.47,2023,"Q4","MMR",""
"Co-op City/Edenwald",10475,77,"10475","24 - 35 months",1,225,292.04,2023,"Q4","MMR",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",1,271,149.83,2023,"Q4","MMR",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",1,688,370.09,2023,"Q4","MMR",""
"Astoria (North)",11102,99,"11102","24 - 35 months",1,328,227.32,2023,"Q4","MMR",""
"Astoria (North)/Astoria (South)",11103,99,"11103","24 - 35 months",1,279,270.71,2023,"Q4","MMR",""
"Sunnyside",11104,88,"11104","24 - 35 months",1,214,242.77,2023,"Q4","MMR",""
"Ditmars Steinway",11105,99,"11105","24 - 35 months",1,333,295.64,2023,"Q4","MMR",""
"Astoria (South)",11106,88,"11106","24 - 35 months",1,287,327.49,2023,"Q4","MMR",""
"Long Island City",11109,99,"11109","24 - 35 months",1,152,71.55,2023,"Q4","MMR",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",1,841,750.39,2023,"Q4","MMR",""
"East Flatbush (North)/East Flatbush (South)",11203,96,"11203","24 - 35 months",1,642,667.83,2023,"Q4","MMR",""
"Bensonhurst/Mapleton",11204,90,"11204","24 - 35 months",1,1004,1111.41,2023,"Q4","MMR",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,52,"11205","24 - 35 months",1,514,984.78,2023,"Q4","MMR",""
"Williamsburg (South)",11206,52,"11206","24 - 35 months",1,739,1430.98,2023,"Q4","MMR",""
"Cypress Hills/East New York",11207,84,"11207","24 - 35 months",1,926,1106.85,2023,"Q4","MMR",""
"Cypress Hills/East New York",11208,90,"11208","24 - 35 months",1,1110,1235.74,2023,"Q4","MMR",""
"Bay Ridge/Fort Hamilton",11209,82,"11209","24 - 35 months",1,572,700.61,2023,"Q4","MMR",""
"Flatlands/Midwood",11210,89,"11210","24 - 35 months",1,612,691.48,2023,"Q4","MMR",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,61,"11211, 11249","24 - 35 months",1,1151,1888.61,2023,"Q4","MMR",""
"Ocean Hill-Brownsville",11212,86,"11212","24 - 35 months",1,876,1021.76,2023,"Q4","MMR",""
"Crown Heights (East)",11213,68,"11213","24 - 35 months",1,647,947.48,2023,"Q4","MMR",""
"Bath Beach/Bensonhurst/Gravesend",11214,94,"11214","24 - 35 months",1,850,906.72,2023,"Q4","MMR",""
"Gowanus/Park Slope/Windsor Terrace",11215,96,"11215","24 - 35 months",1,808,842.23,2023,"Q4","MMR",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,79,"11216","24 - 35 months",1,418,526.06,2023,"Q4","MMR",""
