"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,5,"10001, 10118","9 - 10 years",1,12,248.76,2021,"Q2","HPV",""
"Chinatown/Lower East Side",10002,8,"10002","9 - 10 years",1,107,1346.34,2021,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,0,"10003","9 - 10 years",1,,363.83,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10004,0,"10004","9 - 10 years",1,,32.69,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10005,0,"10005","9 - 10 years",1,,52.21,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10006,0,"10006","9 - 10 years",1,,21.79,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,0,"10007","9 - 10 years",1,,134.61,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,4,"10009","9 - 10 years",1,32,768.7,2021,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,0,"10010","9 - 10 years",1,,272.32,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Chelsea",10011,0,"10011","9 - 10 years",1,,466.8,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Greenwich Village/SoHo",10012,0,"10012","9 - 10 years",1,,226.76,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,3,"10013","9 - 10 years",1,13,450.17,2021,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,0,"10014","9 - 10 years",1,,275.2,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Kips Bay/Murray Hill/NoMad",10016,3,"10016","9 - 10 years",1,13,402.23,2021,"Q2","HPV",""
"East Midtown/Murray Hill",10017,0,"10017","9 - 10 years",1,,104.76,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Hell's Kitchen/Midtown Manhattan",10018,0,"10018","9 - 10 years",1,,52.66,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Hell's Kitchen/Midtown Manhattan",10019,5,"10019, 10020","9 - 10 years",1,15,324.94,2021,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,3,"10021","9 - 10 years",1,18,578.38,2021,"Q2","HPV",""
"East Midtown",10022,0,"10022","9 - 10 years",1,,320.13,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Lincoln Square",10023,0,"10023","9 - 10 years",1,,890.01,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Upper West Side",10024,0,"10024","9 - 10 years",1,,1108.56,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Manhattan Valley/Morningside Heights/Upper West Side",10025,3,"10025","9 - 10 years",1,38,1477.8,2021,"Q2","HPV",""
"Central Harlem (South)",10026,6,"10026","9 - 10 years",1,47,778.78,2021,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,7,"10027","9 - 10 years",1,81,1217.17,2021,"Q2","HPV",""
"Upper East Side/Yorkville",10028,0,"10028","9 - 10 years",1,,821.96,2021,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"East Harlem",10029,12,"10029","9 - 10 years",1,200,1734.17,2021,"Q2","HPV",""
"Central Harlem (North)",10030,6,"10030","9 - 10 years",1,46,722.72,2021,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,5,"10031","9 - 10 years",1,62,1137.32,2021,"Q2","HPV",""
