"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,227,115.7,2024,"Q4","Polio",""
"Chinatown/Lower East Side",10002,81,"10002","24 - 35 months",3,397,491.86,2024,"Q4","Polio",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",3,214,214.44,2024,"Q4","Polio",""
"Financial District",10004,99,"10004","24 - 35 months",3,52,30.46,2024,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,86,49.62,2024,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",3,38,23.33,2024,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",3,124,111.64,2024,"Q4","Polio",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,98,"10009","24 - 35 months",3,310,317.15,2024,"Q4","Polio",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,233,169.73,2024,"Q4","Polio",""
"Chelsea",10011,86,"10011","24 - 35 months",3,240,278.7,2024,"Q4","Polio",""
"Greenwich Village/SoHo",10012,93,"10012","24 - 35 months",3,110,118.55,2024,"Q4","Polio",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,258,235.44,2024,"Q4","Polio",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,152,148.51,2024,"Q4","Polio",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,350,295.89,2024,"Q4","Polio",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,175,78.48,2024,"Q4","Polio",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,63,41.27,2024,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,389,249.17,2024,"Q4","Polio",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,370,308.41,2024,"Q4","Polio",""
"East Midtown",10022,99,"10022","24 - 35 months",3,260,211.42,2024,"Q4","Polio",""
"Lincoln Square",10023,95,"10023","24 - 35 months",3,566,595.97,2024,"Q4","Polio",""
"Upper West Side",10024,96,"10024","24 - 35 months",3,525,547.69,2024,"Q4","Polio",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,99,"10025","24 - 35 months",3,695,664.55,2024,"Q4","Polio",""
"Central Harlem (South)",10026,76,"10026","24 - 35 months",3,290,383.09,2024,"Q4","Polio",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,84,"10027","24 - 35 months",3,479,570.32,2024,"Q4","Polio",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",3,363,318.85,2024,"Q4","Polio",""
"East Harlem",10029,97,"10029","24 - 35 months",3,719,740.35,2024,"Q4","Polio",""
"Central Harlem (North)",10030,68,"10030","24 - 35 months",3,239,351.61,2024,"Q4","Polio",""
"Hamilton Heights/West Harlem",10031,81,"10031","24 - 35 months",3,419,515.97,2024,"Q4","Polio",""
"Washington Heights (South)",10032,90,"10032","24 - 35 months",3,433,479.52,2024,"Q4","Polio",""
"Washington Heights (North)/Washington Heights (South)",10033,91,"10033","24 - 35 months",3,459,502.22,2024,"Q4","Polio",""
"Inwood/Washington Heights (North)",10034,99,"10034","24 - 35 months",3,358,362.58,2024,"Q4","Polio",""
"East Harlem",10035,70,"10035","24 - 35 months",3,268,381.29,2024,"Q4","Polio",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",3,241,155.62,2024,"Q4","Polio",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",3,225,167.34,2024,"Q4","Polio",""
"Chinatown/Financial District",10038,95,"10038","24 - 35 months",3,131,137.2,2024,"Q4","Polio",""
"Central Harlem (North)/Washington Heights (South)",10039,55,"10039","24 - 35 months",3,192,348.79,2024,"Q4","Polio",""
"Washington Heights (North)",10040,90,"10040","24 - 35 months",3,349,386.85,2024,"Q4","Polio",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",3,151,97.48,2024,"Q4","Polio",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",3,331,246.14,2024,"Q4","Polio",""
"Lincoln Square",10069,99,"10069","24 - 35 months",3,99,61.58,2024,"Q4","Polio",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",3,256,180.1,2024,"Q4","Polio",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",3,528,443.68,2024,"Q4","Polio",""
"Battery Park City",10280,61,"10280","24 - 35 months",3,82,134.74,2024,"Q4","Polio",""
"Battery Park City",10282,99,"10282","24 - 35 months",3,124,116.84,2024,"Q4","Polio",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",3,393,390.6,2024,"Q4","Polio",""
"Elm Park",10302,96,"10302","24 - 35 months",3,235,244,2024,"Q4","Polio",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,83,"10303","24 - 35 months",3,264,319.1,2024,"Q4","Polio",""
"New Dorp/Todt Hill",10304,82,"10304","24 - 35 months",3,391,474.05,2024,"Q4","Polio",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,92,"10305","24 - 35 months",3,385,417.59,2024,"Q4","Polio",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,83,"10306","24 - 35 months",3,459,554.92,2024,"Q4","Polio",""
"Tottenville",10307,76,"10307","24 - 35 months",3,107,141.45,2024,"Q4","Polio",""
"Great Kills",10308,85,"10308","24 - 35 months",3,240,282.9,2024,"Q4","Polio",""
"Charleston/Prince's Bay/Woodrow",10309,75,"10309","24 - 35 months",3,263,349.71,2024,"Q4","Polio",""
"Port Richmond/Randall Manor/West Brighton",10310,95,"10310","24 - 35 months",3,283,298.22,2024,"Q4","Polio",""
"Annadale/Rossville",10312,79,"10312","24 - 35 months",3,467,589.56,2024,"Q4","Polio",""
"Bloomfield/Freshkills Park",10314,89,"10314","24 - 35 months",3,815,917.08,2024,"Q4","Polio",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",3,606,574.64,2024,"Q4","Polio",""
"Concourse/Highbridge",10452,88,"10452","24 - 35 months",3,914,1041.22,2024,"Q4","Polio",""
"Morris Heights/Mount Hope/University Heights",10453,94,"10453","24 - 35 months",3,987,1049.75,2024,"Q4","Polio",""
"Mott Haven/Port Morris",10454,89,"10454","24 - 35 months",3,466,525.43,2024,"Q4","Polio",""
"Mott Haven",10455,99,"10455","24 - 35 months",3,569,540.21,2024,"Q4","Polio",""
"Claremont/Morrisania",10456,91,"10456","24 - 35 months",3,1055,1159.8,2024,"Q4","Polio",""
"Belmont/Claremont/Mount Hope/Tremont",10457,91,"10457","24 - 35 months",3,1002,1098.88,2024,"Q4","Polio",""
"Belmont/Fordham University/Kingsbridge",10458,87,"10458","24 - 35 months",3,903,1033.11,2024,"Q4","Polio",""
"Charlotte Gardens/Hunts Point",10459,83,"10459","24 - 35 months",3,579,693.52,2024,"Q4","Polio",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,95,"10460","24 - 35 months",3,771,808.7,2024,"Q4","Polio",""
"Morris Park/Pelham Bay/Westchester Square",10461,99,"10461","24 - 35 months",3,591,570.05,2024,"Q4","Polio",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",3,1027,892.77,2024,"Q4","Polio",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,96,"10463","24 - 35 months",3,731,759.09,2024,"Q4","Polio",""
"City Island",10464,99,"10464","24 - 35 months",3,86,32.86,2024,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,88,"10465","24 - 35 months",3,422,479.09,2024,"Q4","Polio",""
"Edenwald/Wakefield",10466,85,"10466","24 - 35 months",3,664,778.12,2024,"Q4","Polio",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","24 - 35 months",3,1202,1180.74,2024,"Q4","Polio",""
"Fordham/Kingsbridge/University Heights",10468,87,"10468","24 - 35 months",3,898,1034.37,2024,"Q4","Polio",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,90,"10469","24 - 35 months",3,655,730.06,2024,"Q4","Polio",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",3,188,173.9,2024,"Q4","Polio",""
"Fieldston/North Riverdale/Riverdale",10471,89,"10471","24 - 35 months",3,206,232.23,2024,"Q4","Polio",""
"Soundview",10472,99,"10472","24 - 35 months",3,896,791.42,2024,"Q4","Polio",""
"Castle Hill/Clason Point/Soundview",10473,99,"10473","24 - 35 months",3,574,556.92,2024,"Q4","Polio",""
"Hunts Point",10474,99,"10474","24 - 35 months",3,165,154.08,2024,"Q4","Polio",""
"Co-op City/Edenwald",10475,99,"10475","24 - 35 months",3,303,289.89,2024,"Q4","Polio",""
