"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",4,187,115.7,2025,"Q2","DTaP",""
"Chinatown/Lower East Side",10002,64,"10002","24 - 35 months",4,313,491.86,2025,"Q2","DTaP",""
"East Village/Gramercy/Greenwich Village",10003,85,"10003","24 - 35 months",4,183,214.44,2025,"Q2","DTaP",""
"Financial District",10004,99,"10004","24 - 35 months",4,41,30.46,2025,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",4,78,49.62,2025,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",4,41,23.33,2025,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,92,"10007","24 - 35 months",4,103,111.64,2025,"Q2","DTaP",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,74,"10009","24 - 35 months",4,234,317.15,2025,"Q2","DTaP",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",4,200,169.73,2025,"Q2","DTaP",""
"Chelsea",10011,83,"10011","24 - 35 months",4,232,278.7,2025,"Q2","DTaP",""
"Greenwich Village/SoHo",10012,80,"10012","24 - 35 months",4,95,118.55,2025,"Q2","DTaP",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,93,"10013","24 - 35 months",4,220,235.44,2025,"Q2","DTaP",""
"Hudson Square/Meatpacking District/West Village",10014,94,"10014","24 - 35 months",4,140,148.51,2025,"Q2","DTaP",""
"Kips Bay/Murray Hill/NoMad",10016,90,"10016","24 - 35 months",4,267,295.89,2025,"Q2","DTaP",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",4,111,78.48,2025,"Q2","DTaP",""
"Hell's Kitchen/Midtown Manhattan",10018,94,"10018","24 - 35 months",4,39,41.27,2025,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",4,272,249.17,2025,"Q2","DTaP",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",4,342,308.41,2025,"Q2","DTaP",""
"East Midtown",10022,95,"10022","24 - 35 months",4,200,211.42,2025,"Q2","DTaP",""
"Lincoln Square",10023,79,"10023","24 - 35 months",4,472,595.97,2025,"Q2","DTaP",""
"Upper West Side",10024,87,"10024","24 - 35 months",4,474,547.69,2025,"Q2","DTaP",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,85,"10025","24 - 35 months",4,564,664.55,2025,"Q2","DTaP",""
"Central Harlem (South)",10026,59,"10026","24 - 35 months",4,226,383.09,2025,"Q2","DTaP",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,60,"10027","24 - 35 months",4,342,570.32,2025,"Q2","DTaP",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",4,332,318.85,2025,"Q2","DTaP",""
"East Harlem",10029,78,"10029","24 - 35 months",4,578,740.35,2025,"Q2","DTaP",""
"Central Harlem (North)",10030,50,"10030","24 - 35 months",4,177,351.61,2025,"Q2","DTaP",""
"Hamilton Heights/West Harlem",10031,68,"10031","24 - 35 months",4,351,515.97,2025,"Q2","DTaP",""
"Washington Heights (South)",10032,81,"10032","24 - 35 months",4,388,479.52,2025,"Q2","DTaP",""
"Washington Heights (North)/Washington Heights (South)",10033,67,"10033","24 - 35 months",4,337,502.22,2025,"Q2","DTaP",""
"Inwood/Washington Heights (North)",10034,75,"10034","24 - 35 months",4,272,362.58,2025,"Q2","DTaP",""
"East Harlem",10035,60,"10035","24 - 35 months",4,228,381.29,2025,"Q2","DTaP",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",4,166,155.62,2025,"Q2","DTaP",""
"Central Harlem (North)/East Harlem",10037,92,"10037","24 - 35 months",4,154,167.34,2025,"Q2","DTaP",""
"Chinatown/Financial District",10038,82,"10038","24 - 35 months",4,113,137.2,2025,"Q2","DTaP",""
"Central Harlem (North)/Washington Heights (South)",10039,45,"10039","24 - 35 months",4,157,348.79,2025,"Q2","DTaP",""
"Washington Heights (North)",10040,74,"10040","24 - 35 months",4,288,386.85,2025,"Q2","DTaP",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",4,114,97.48,2025,"Q2","DTaP",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",4,287,246.14,2025,"Q2","DTaP",""
"Lincoln Square",10069,99,"10069","24 - 35 months",4,62,61.58,2025,"Q2","DTaP",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",4,228,180.1,2025,"Q2","DTaP",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",4,475,443.68,2025,"Q2","DTaP",""
"Battery Park City",10280,56,"10280","24 - 35 months",4,75,134.74,2025,"Q2","DTaP",""
"Battery Park City",10282,74,"10282","24 - 35 months",4,87,116.84,2025,"Q2","DTaP",""
"Silver Lake/St. George",10301,82,"10301","24 - 35 months",4,320,390.6,2025,"Q2","DTaP",""
"Elm Park",10302,79,"10302","24 - 35 months",4,192,244,2025,"Q2","DTaP",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,65,"10303","24 - 35 months",4,208,319.1,2025,"Q2","DTaP",""
"New Dorp/Todt Hill",10304,71,"10304","24 - 35 months",4,336,474.05,2025,"Q2","DTaP",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,75,"10305","24 - 35 months",4,313,417.59,2025,"Q2","DTaP",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,61,"10306","24 - 35 months",4,336,554.92,2025,"Q2","DTaP",""
"Tottenville",10307,65,"10307","24 - 35 months",4,92,141.45,2025,"Q2","DTaP",""
"Great Kills",10308,69,"10308","24 - 35 months",4,194,282.9,2025,"Q2","DTaP",""
"Charleston/Prince's Bay/Woodrow",10309,57,"10309","24 - 35 months",4,200,349.71,2025,"Q2","DTaP",""
"Port Richmond/Randall Manor/West Brighton",10310,76,"10310","24 - 35 months",4,226,298.22,2025,"Q2","DTaP",""
"Annadale/Rossville",10312,67,"10312","24 - 35 months",4,396,589.56,2025,"Q2","DTaP",""
"Bloomfield/Freshkills Park",10314,69,"10314","24 - 35 months",4,635,917.08,2025,"Q2","DTaP",""
"Concourse/Melrose",10451,96,"10451","24 - 35 months",4,549,574.64,2025,"Q2","DTaP",""
"Concourse/Highbridge",10452,74,"10452","24 - 35 months",4,774,1041.22,2025,"Q2","DTaP",""
"Morris Heights/Mount Hope/University Heights",10453,72,"10453","24 - 35 months",4,756,1049.75,2025,"Q2","DTaP",""
"Mott Haven/Port Morris",10454,64,"10454","24 - 35 months",4,334,525.43,2025,"Q2","DTaP",""
"Mott Haven",10455,79,"10455","24 - 35 months",4,429,540.21,2025,"Q2","DTaP",""
"Claremont/Morrisania",10456,75,"10456","24 - 35 months",4,873,1159.8,2025,"Q2","DTaP",""
"Belmont/Claremont/Mount Hope/Tremont",10457,77,"10457","24 - 35 months",4,841,1098.88,2025,"Q2","DTaP",""
"Belmont/Fordham University/Kingsbridge",10458,77,"10458","24 - 35 months",4,793,1033.11,2025,"Q2","DTaP",""
"Charlotte Gardens/Hunts Point",10459,75,"10459","24 - 35 months",4,517,693.52,2025,"Q2","DTaP",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,81,"10460","24 - 35 months",4,656,808.7,2025,"Q2","DTaP",""
"Morris Park/Pelham Bay/Westchester Square",10461,91,"10461","24 - 35 months",4,516,570.05,2025,"Q2","DTaP",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,92,"10462","24 - 35 months",4,822,892.77,2025,"Q2","DTaP",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,77,"10463","24 - 35 months",4,581,759.09,2025,"Q2","DTaP",""
"City Island",10464,99,"10464","24 - 35 months",4,63,32.86,2025,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,71,"10465","24 - 35 months",4,342,479.09,2025,"Q2","DTaP",""
"Edenwald/Wakefield",10466,69,"10466","24 - 35 months",4,534,778.12,2025,"Q2","DTaP",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,82,"10467","24 - 35 months",4,963,1180.74,2025,"Q2","DTaP",""
"Fordham/Kingsbridge/University Heights",10468,70,"10468","24 - 35 months",4,722,1034.37,2025,"Q2","DTaP",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,74,"10469","24 - 35 months",4,539,730.06,2025,"Q2","DTaP",""
"Wakefield/Woodlawn",10470,98,"10470","24 - 35 months",4,170,173.9,2025,"Q2","DTaP",""
"Fieldston/North Riverdale/Riverdale",10471,76,"10471","24 - 35 months",4,177,232.23,2025,"Q2","DTaP",""
"Soundview",10472,99,"10472","24 - 35 months",4,796,791.42,2025,"Q2","DTaP",""
