"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,68,"10001, 10118","13 years",1,104,152.54,2022,"Q4","HPV",""
"Chinatown/Lower East Side",10002,83,"10002","13 years",1,525,629.06,2022,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,58,"10003","13 years",1,98,168.24,2022,"Q4","HPV",""
"Financial District",10004,99,"10004","13 years",1,24,15.68,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years",1,20,12.75,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,95,"10006","13 years",1,13,13.7,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","13 years",1,47,39.31,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,62,"10009","13 years",1,256,409.74,2022,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,92,"10010","13 years",1,100,108.85,2022,"Q4","HPV",""
"Chelsea",10011,74,"10011","13 years",1,154,208.34,2022,"Q4","HPV",""
"Greenwich Village/SoHo",10012,50,"10012","13 years",1,48,95.58,2022,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 years",1,183,169.44,2022,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,58,"10014","13 years",1,69,118.7,2022,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,77,"10016","13 years",1,125,163.14,2022,"Q4","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,52,43.94,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,71,"10018","13 years",1,20,28.15,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,96,"10019, 10020","13 years",1,144,149.76,2022,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,79,"10021","13 years",1,173,219.11,2022,"Q4","HPV",""
"East Midtown",10022,89,"10022","13 years",1,114,128.63,2022,"Q4","HPV",""
"Lincoln Square",10023,74,"10023","13 years",1,277,371.93,2022,"Q4","HPV",""
"Upper West Side",10024,67,"10024","13 years",1,343,514.46,2022,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,69,"10025","13 years",1,499,718.58,2022,"Q4","HPV",""
"Central Harlem (South)",10026,77,"10026","13 years",1,277,359.41,2022,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,84,"10027","13 years",1,492,584.69,2022,"Q4","HPV",""
"Upper East Side/Yorkville",10028,56,"10028","13 years",1,203,361.8,2022,"Q4","HPV",""
"East Harlem",10029,91,"10029","13 years",1,755,830.7,2022,"Q4","HPV",""
"Central Harlem (North)",10030,66,"10030","13 years",1,232,352.78,2022,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,70,"10031","13 years",1,415,591.78,2022,"Q4","HPV",""
"Washington Heights (South)",10032,89,"10032","13 years",1,473,531.61,2022,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,87,"10033","13 years",1,440,504.1,2022,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,91,"10034","13 years",1,365,400.07,2022,"Q4","HPV",""
"East Harlem",10035,73,"10035","13 years",1,314,429.23,2022,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,85,"10036","13 years",1,87,102.39,2022,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","13 years",1,872,174.03,2022,"Q4","HPV",""
"Chinatown/Financial District",10038,73,"10038","13 years",1,100,136.13,2022,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,75,"10039","13 years",1,281,376.26,2022,"Q4","HPV",""
"Washington Heights (North)",10040,84,"10040","13 years",1,361,430.74,2022,"Q4","HPV",""
"Roosevelt Island",10044,60,"10044","13 years",1,62,104.19,2022,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,69,"10065","13 years",1,110,158.62,2022,"Q4","HPV",""
"Lincoln Square",10069,99,"10069","13 years",1,61,38.99,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,91,"10075, 10162","13 years",1,150,164.33,2022,"Q4","HPV",""
"Upper East Side/Yorkville",10128,63,"10128","13 years",1,314,495.21,2022,"Q4","HPV",""
"Battery Park City",10280,64,"10280","13 years",1,32,50.12,2022,"Q4","HPV",""
"Battery Park City",10282,99,"10282","13 years",1,37,35.16,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,61,"10301","13 years",1,286,468.39,2022,"Q4","HPV",""
"Elm Park",10302,66,"10302","13 years",1,187,282.46,2022,"Q4","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,61,"10303","13 years",1,261,430.06,2022,"Q4","HPV",""
"New Dorp/Todt Hill",10304,54,"10304","13 years",1,318,583.9,2022,"Q4","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,41,"10305","13 years",1,202,492,2022,"Q4","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,24,"10306","13 years",1,171,720.63,2022,"Q4","HPV",""
"Tottenville",10307,14,"10307","13 years",1,31,214.76,2022,"Q4","HPV",""
"Great Kills",10308,19,"10308","13 years",1,72,377.23,2022,"Q4","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,15,"10309","13 years",1,68,439.48,2022,"Q4","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,63,"10310","13 years",1,231,366.94,2022,"Q4","HPV",""
"Annadale/Rossville",10312,17,"10312","13 years",1,133,791.38,2022,"Q4","HPV",""
"Bloomfield/Freshkills Park",10314,31,"10314","13 years",1,348,1123.36,2022,"Q4","HPV",""
"Concourse/Melrose",10451,99,"10451","13 years",1,730,626.48,2022,"Q4","HPV",""
"Concourse/Highbridge",10452,99,"10452","13 years",1,1133,1136.92,2022,"Q4","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,99,"10453","13 years",1,1203,1183.87,2022,"Q4","HPV",""
"Mott Haven/Port Morris",10454,99,"10454","13 years",1,607,609.98,2022,"Q4","HPV",""
"Mott Haven",10455,97,"10455","13 years",1,636,654.51,2022,"Q4","HPV",""
"Claremont/Morrisania",10456,99,"10456","13 years",1,1363,1315.85,2022,"Q4","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,95,"10457","13 years",1,1139,1197.62,2022,"Q4","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,99,"10458","13 years",1,1148,1115.69,2022,"Q4","HPV",""
"Charlotte Gardens/Hunts Point",10459,99,"10459","13 years",1,776,747.9,2022,"Q4","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,85,"10460","13 years",1,794,931.79,2022,"Q4","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,80,"10461","13 years",1,470,587.11,2022,"Q4","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,98,"10462","13 years",1,867,882.85,2022,"Q4","HPV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,86,"10463","13 years",1,603,699.13,2022,"Q4","HPV",""
"City Island",10464,99,"10464","13 years",1,85,60.12,2022,"Q4","HPV",""
"Country Club/Throgs Neck",10465,56,"10465","13 years",1,345,611.66,2022,"Q4","HPV",""
"Edenwald/Wakefield",10466,73,"10466","13 years",1,741,1010.05,2022,"Q4","HPV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","13 years",1,1202,1209.02,2022,"Q4","HPV",""
"Fordham/Kingsbridge/University Heights",10468,95,"10468","13 years",1,1035,1094.63,2022,"Q4","HPV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,73,"10469","13 years",1,656,902.04,2022,"Q4","HPV",""
"Wakefield/Woodlawn",10470,79,"10470","13 years",1,138,173.98,2022,"Q4","HPV",""
"Fieldston/North Riverdale/Riverdale",10471,72,"10471","13 years",1,141,194.58,2022,"Q4","HPV",""
"Soundview",10472,99,"10472","13 years",1,1008,853.34,2022,"Q4","HPV",""
"Castle Hill/Clason Point/Soundview",10473,78,"10473","13 years",1,674,863.15,2022,"Q4","HPV",""
"Hunts Point",10474,99,"10474","13 years",1,206,179.53,2022,"Q4","HPV",""
"Co-op City/Edenwald",10475,67,"10475","13 years",1,285,425.19,2022,"Q4","HPV",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","13 years",1,269,224.4,2022,"Q4","HPV",""
"Astoria (South)/Long Island City/Sunnyside",11101,63,"11101","13 years",1,196,311.62,2022,"Q4","HPV",""
"Astoria (North)",11102,74,"11102","13 years",1,189,254.47,2022,"Q4","HPV",""
"Astoria (North)/Astoria (South)",11103,58,"11103","13 years",1,163,279.76,2022,"Q4","HPV",""
"Sunnyside",11104,77,"11104","13 years",1,162,211.56,2022,"Q4","HPV",""
"Ditmars Steinway",11105,42,"11105","13 years",1,121,286.41,2022,"Q4","HPV",""
"Astoria (South)",11106,71,"11106","13 years",1,214,303.13,2022,"Q4","HPV",""
"Long Island City",11109,98,"11109","13 years",1,11,11.19,2022,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,93,"11201","13 years",1,338,362.87,2022,"Q4","HPV",""
"East Flatbush (North)/East Flatbush (South)",11203,68,"11203","13 years",1,511,753.09,2022,"Q4","HPV",""
"Bensonhurst/Mapleton",11204,39,"11204","13 years",1,460,1192.18,2022,"Q4","HPV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,44,"11205","13 years",1,242,553.97,2022,"Q4","HPV",""
"Williamsburg (South)",11206,40,"11206","13 years",1,535,1325.87,2022,"Q4","HPV",""
"Cypress Hills/East New York",11207,77,"11207","13 years",1,988,1279.24,2022,"Q4","HPV",""
"Cypress Hills/East New York",11208,64,"11208","13 years",1,997,1559.38,2022,"Q4","HPV",""
"Bay Ridge/Fort Hamilton",11209,42,"11209","13 years",1,313,742.9,2022,"Q4","HPV",""
"Flatlands/Midwood",11210,38,"11210","13 years",1,322,852.77,2022,"Q4","HPV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,20,"11211, 11249","13 years",1,273,1397.68,2022,"Q4","HPV",""
"Ocean Hill-Brownsville",11212,79,"11212","13 years",1,969,1223.63,2022,"Q4","HPV",""
"Crown Heights (East)",11213,46,"11213","13 years",1,434,945.94,2022,"Q4","HPV",""
"Bath Beach/Bensonhurst/Gravesend",11214,65,"11214","13 years",1,655,1010.31,2022,"Q4","HPV",""
"Gowanus/Park Slope/Windsor Terrace",11215,90,"11215","13 years",1,468,520.83,2022,"Q4","HPV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,55,"11216","13 years",1,260,469.94,2022,"Q4","HPV",""
"Boerum Hill/Park Slope",11217,78,"11217, 11243","13 years",1,202,259.43,2022,"Q4","HPV",""
"Kensington/Windsor Terrace",11218,60,"11218","13 years",1,580,969.73,2022,"Q4","HPV",""
"Borough Park",11219,39,"11219","13 years",1,626,1606.75,2022,"Q4","HPV",""
"Sunset Park",11220,99,"11220","13 years",1,1497,1041.21,2022,"Q4","HPV",""
"Bedford-Stuyvesant (East)/Bushwick",11221,57,"11221","13 years",1,578,1009.72,2022,"Q4","HPV",""
"Greenpoint",11222,30,"11222","13 years",1,82,276.7,2022,"Q4","HPV",""
"Gravesend/Homecrest",11223,47,"11223","13 years",1,458,974.16,2022,"Q4","HPV",""
"Brighton Beach/Coney Island/Seagate",11224,50,"11224","13 years",1,272,540.16,2022,"Q4","HPV",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,57,"11225","13 years",1,333,588.14,2022,"Q4","HPV",""
"Flatbush/Prospect Lefferts Gardens",11226,81,"11226","13 years",1,817,1004.91,2022,"Q4","HPV",""
"Bath Beach/Dyker Heights",11228,65,"11228","13 years",1,336,520.35,2022,"Q4","HPV",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,35,"11229","13 years",1,342,973.94,2022,"Q4","HPV",""
"Midwood",11230,33,"11230","13 years",1,422,1292.88,2022,"Q4","HPV",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,99,"11231","13 years",1,301,305.34,2022,"Q4","HPV",""
"Sunset Park",11232,99,"11232","13 years",1,318,255.85,2022,"Q4","HPV",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,61,"11233","13 years",1,605,992.5,2022,"Q4","HPV",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,43,"11234","13 years",1,460,1081.53,2022,"Q4","HPV",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,47,"11235","13 years",1,346,731.38,2022,"Q4","HPV",""
