"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,202,116.61,2023,"Q4","Polio",""
"Chinatown/Lower East Side",10002,70,"10002","24 - 35 months",3,348,499.86,2023,"Q4","Polio",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",3,264,215.86,2023,"Q4","Polio",""
"Financial District",10004,99,"10004","24 - 35 months",3,39,30.84,2023,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,79,50.07,2023,"Q4","Polio",""
"Financial District",10006,99,"10006","24 - 35 months",3,55,23.48,2023,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",3,111,112.08,2023,"Q4","Polio",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,86,"10009","24 - 35 months",3,274,318.16,2023,"Q4","Polio",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,235,171.28,2023,"Q4","Polio",""
"Chelsea",10011,99,"10011","24 - 35 months",3,307,279.64,2023,"Q4","Polio",""
"Greenwich Village/SoHo",10012,97,"10012","24 - 35 months",3,116,119.57,2023,"Q4","Polio",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,307,237.53,2023,"Q4","Polio",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,167,148.88,2023,"Q4","Polio",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,401,299.54,2023,"Q4","Polio",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,147,79.25,2023,"Q4","Polio",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,59,41.79,2023,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,372,251.18,2023,"Q4","Polio",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,429,310.01,2023,"Q4","Polio",""
"East Midtown",10022,99,"10022","24 - 35 months",3,251,212.64,2023,"Q4","Polio",""
"Lincoln Square",10023,99,"10023","24 - 35 months",3,611,601.9,2023,"Q4","Polio",""
"Upper West Side",10024,99,"10024","24 - 35 months",3,565,548.5,2023,"Q4","Polio",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,99,"10025","24 - 35 months",3,678,666.23,2023,"Q4","Polio",""
"Central Harlem (South)",10026,81,"10026","24 - 35 months",3,313,385.28,2023,"Q4","Polio",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,79,"10027","24 - 35 months",3,453,573.92,2023,"Q4","Polio",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",3,375,320.07,2023,"Q4","Polio",""
"East Harlem",10029,99,"10029","24 - 35 months",3,741,744.67,2023,"Q4","Polio",""
"Central Harlem (North)",10030,68,"10030","24 - 35 months",3,241,353.8,2023,"Q4","Polio",""
"Hamilton Heights/West Harlem",10031,89,"10031","24 - 35 months",3,461,515.75,2023,"Q4","Polio",""
"Washington Heights (South)",10032,95,"10032","24 - 35 months",3,453,478.41,2023,"Q4","Polio",""
"Washington Heights (North)/Washington Heights (South)",10033,94,"10033","24 - 35 months",3,472,500.25,2023,"Q4","Polio",""
"Inwood/Washington Heights (North)",10034,93,"10034","24 - 35 months",3,337,360.92,2023,"Q4","Polio",""
"East Harlem",10035,77,"10035","24 - 35 months",3,295,382.2,2023,"Q4","Polio",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",3,248,156.69,2023,"Q4","Polio",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",3,201,168.37,2023,"Q4","Polio",""
"Chinatown/Financial District",10038,97,"10038","24 - 35 months",3,134,138.69,2023,"Q4","Polio",""
"Central Harlem (North)/Washington Heights (South)",10039,76,"10039","24 - 35 months",3,267,350.61,2023,"Q4","Polio",""
"Washington Heights (North)",10040,96,"10040","24 - 35 months",3,368,384.63,2023,"Q4","Polio",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",3,136,99.98,2023,"Q4","Polio",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",3,396,248.21,2023,"Q4","Polio",""
"Lincoln Square",10069,99,"10069","24 - 35 months",3,118,62.75,2023,"Q4","Polio",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",3,265,180.71,2023,"Q4","Polio",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",3,564,446.43,2023,"Q4","Polio",""
"Battery Park City",10280,71,"10280","24 - 35 months",3,97,136.51,2023,"Q4","Polio",""
"Battery Park City",10282,82,"10282","24 - 35 months",3,96,117.57,2023,"Q4","Polio",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",3,412,390.22,2023,"Q4","Polio",""
"Elm Park",10302,82,"10302","24 - 35 months",3,198,242.71,2023,"Q4","Polio",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,85,"10303","24 - 35 months",3,271,319.18,2023,"Q4","Polio",""
"New Dorp/Todt Hill",10304,78,"10304","24 - 35 months",3,372,475.51,2023,"Q4","Polio",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,99,"10305","24 - 35 months",3,430,419.21,2023,"Q4","Polio",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,84,"10306","24 - 35 months",3,469,556.56,2023,"Q4","Polio",""
"Tottenville",10307,65,"10307","24 - 35 months",3,93,142.14,2023,"Q4","Polio",""
"Great Kills",10308,79,"10308","24 - 35 months",3,225,284.31,2023,"Q4","Polio",""
"Charleston/Prince's Bay/Woodrow",10309,74,"10309","24 - 35 months",3,260,351.87,2023,"Q4","Polio",""
"Port Richmond/Randall Manor/West Brighton",10310,99,"10310","24 - 35 months",3,297,297.91,2023,"Q4","Polio",""
"Annadale/Rossville",10312,83,"10312","24 - 35 months",3,489,591.85,2023,"Q4","Polio",""
"Bloomfield/Freshkills Park",10314,84,"10314","24 - 35 months",3,772,921.1,2023,"Q4","Polio",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",3,585,574.89,2023,"Q4","Polio",""
"Concourse/Highbridge",10452,87,"10452","24 - 35 months",3,907,1038.19,2023,"Q4","Polio",""
"Morris Heights/Mount Hope/University Heights",10453,89,"10453","24 - 35 months",3,935,1046.38,2023,"Q4","Polio",""
"Mott Haven/Port Morris",10454,84,"10454","24 - 35 months",3,440,523.41,2023,"Q4","Polio",""
"Mott Haven",10455,97,"10455","24 - 35 months",3,525,538.74,2023,"Q4","Polio",""
"Claremont/Morrisania",10456,97,"10456","24 - 35 months",3,1123,1161.97,2023,"Q4","Polio",""
"Belmont/Claremont/Mount Hope/Tremont",10457,94,"10457","24 - 35 months",3,1029,1097.79,2023,"Q4","Polio",""
"Belmont/Fordham University/Kingsbridge",10458,95,"10458","24 - 35 months",3,974,1026.45,2023,"Q4","Polio",""
