"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,39,"10001, 10118","13 years","2 or 3",59,152.54,2022,"Q2","HPV",""
"Chinatown/Lower East Side",10002,57,"10002","13 years","2 or 3",357,629.06,2022,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,28,"10003","13 years","2 or 3",47,168.24,2022,"Q2","HPV",""
"Financial District",10004,64,"10004","13 years","2 or 3",10,15.68,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,0,"10005","13 years","2 or 3",,12.75,2022,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10006,0,"10006","13 years","2 or 3",,13.7,2022,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,59,"10007","13 years","2 or 3",23,39.31,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,33,"10009","13 years","2 or 3",134,409.74,2022,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,44,"10010","13 years","2 or 3",48,108.85,2022,"Q2","HPV",""
"Chelsea",10011,26,"10011","13 years","2 or 3",54,208.34,2022,"Q2","HPV",""
"Greenwich Village/SoHo",10012,18,"10012","13 years","2 or 3",17,95.58,2022,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,61,"10013","13 years","2 or 3",104,169.44,2022,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,29,"10014","13 years","2 or 3",34,118.7,2022,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,32,"10016","13 years","2 or 3",53,163.14,2022,"Q2","HPV",""
"East Midtown/Murray Hill",10017,50,"10017","13 years","2 or 3",22,43.94,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,67,"10018","13 years","2 or 3",19,28.15,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,52,"10019, 10020","13 years","2 or 3",78,149.76,2022,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,30,"10021","13 years","2 or 3",66,219.11,2022,"Q2","HPV",""
"East Midtown",10022,37,"10022","13 years","2 or 3",48,128.63,2022,"Q2","HPV",""
"Lincoln Square",10023,34,"10023","13 years","2 or 3",128,371.93,2022,"Q2","HPV",""
"Upper West Side",10024,31,"10024","13 years","2 or 3",158,514.46,2022,"Q2","HPV",""
