"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,229,115.7,2025,"Q4","Polio",""
"Chinatown/Lower East Side",10002,65,"10002","24 - 35 months",3,322,491.86,2025,"Q4","Polio",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",3,234,214.44,2025,"Q4","Polio",""
"Financial District",10004,99,"10004","24 - 35 months",3,44,30.46,2025,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,97,49.62,2025,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",3,58,23.33,2025,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",3,121,111.64,2025,"Q4","Polio",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,84,"10009","24 - 35 months",3,267,317.15,2025,"Q4","Polio",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,218,169.73,2025,"Q4","Polio",""
"Chelsea",10011,93,"10011","24 - 35 months",3,259,278.7,2025,"Q4","Polio",""
"Greenwich Village/SoHo",10012,98,"10012","24 - 35 months",3,116,118.55,2025,"Q4","Polio",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,260,235.44,2025,"Q4","Polio",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,176,148.51,2025,"Q4","Polio",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,352,295.89,2025,"Q4","Polio",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,153,78.48,2025,"Q4","Polio",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,51,41.27,2025,"Q4","Polio","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,334,249.17,2025,"Q4","Polio",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,445,308.41,2025,"Q4","Polio",""
"East Midtown",10022,99,"10022","24 - 35 months",3,265,211.42,2025,"Q4","Polio",""
"Lincoln Square",10023,96,"10023","24 - 35 months",3,571,595.97,2025,"Q4","Polio",""
"Upper West Side",10024,99,"10024","24 - 35 months",3,558,547.69,2025,"Q4","Polio",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,94,"10025","24 - 35 months",3,626,664.55,2025,"Q4","Polio",""
"Central Harlem (South)",10026,68,"10026","24 - 35 months",3,262,383.09,2025,"Q4","Polio",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,74,"10027","24 - 35 months",3,420,570.32,2025,"Q4","Polio",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",3,397,318.85,2025,"Q4","Polio",""
"East Harlem",10029,86,"10029","24 - 35 months",3,635,740.35,2025,"Q4","Polio",""
"Central Harlem (North)",10030,56,"10030","24 - 35 months",3,197,351.61,2025,"Q4","Polio",""
"Hamilton Heights/West Harlem",10031,78,"10031","24 - 35 months",3,403,515.97,2025,"Q4","Polio",""
"Washington Heights (South)",10032,91,"10032","24 - 35 months",3,435,479.52,2025,"Q4","Polio",""
"Washington Heights (North)/Washington Heights (South)",10033,79,"10033","24 - 35 months",3,396,502.22,2025,"Q4","Polio",""
"Inwood/Washington Heights (North)",10034,93,"10034","24 - 35 months",3,337,362.58,2025,"Q4","Polio",""
"East Harlem",10035,70,"10035","24 - 35 months",3,265,381.29,2025,"Q4","Polio",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",3,231,155.62,2025,"Q4","Polio",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",3,200,167.34,2025,"Q4","Polio",""
"Chinatown/Financial District",10038,84,"10038","24 - 35 months",3,115,137.2,2025,"Q4","Polio",""
"Central Harlem (North)/Washington Heights (South)",10039,58,"10039","24 - 35 months",3,202,348.79,2025,"Q4","Polio",""
"Washington Heights (North)",10040,89,"10040","24 - 35 months",3,343,386.85,2025,"Q4","Polio",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",3,140,97.48,2025,"Q4","Polio",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",3,387,246.14,2025,"Q4","Polio",""
"Lincoln Square",10069,99,"10069","24 - 35 months",3,96,61.58,2025,"Q4","Polio",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",3,283,180.1,2025,"Q4","Polio",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",3,522,443.68,2025,"Q4","Polio",""
"Battery Park City",10280,62,"10280","24 - 35 months",3,84,134.74,2025,"Q4","Polio",""
"Battery Park City",10282,80,"10282","24 - 35 months",3,94,116.84,2025,"Q4","Polio",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",3,392,390.6,2025,"Q4","Polio",""
"Elm Park",10302,86,"10302","24 - 35 months",3,211,244,2025,"Q4","Polio",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,83,"10303","24 - 35 months",3,265,319.1,2025,"Q4","Polio",""
"New Dorp/Todt Hill",10304,80,"10304","24 - 35 months",3,380,474.05,2025,"Q4","Polio",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,86,"10305","24 - 35 months",3,359,417.59,2025,"Q4","Polio",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,73,"10306","24 - 35 months",3,404,554.92,2025,"Q4","Polio",""
"Tottenville",10307,74,"10307","24 - 35 months",3,104,141.45,2025,"Q4","Polio",""
"Great Kills",10308,83,"10308","24 - 35 months",3,234,282.9,2025,"Q4","Polio",""
"Charleston/Prince's Bay/Woodrow",10309,69,"10309","24 - 35 months",3,241,349.71,2025,"Q4","Polio",""
"Port Richmond/Randall Manor/West Brighton",10310,88,"10310","24 - 35 months",3,263,298.22,2025,"Q4","Polio",""
"Annadale/Rossville",10312,76,"10312","24 - 35 months",3,448,589.56,2025,"Q4","Polio",""
"Bloomfield/Freshkills Park",10314,85,"10314","24 - 35 months",3,781,917.08,2025,"Q4","Polio",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",3,617,574.64,2025,"Q4","Polio",""
"Concourse/Highbridge",10452,84,"10452","24 - 35 months",3,877,1041.22,2025,"Q4","Polio",""
"Morris Heights/Mount Hope/University Heights",10453,86,"10453","24 - 35 months",3,899,1049.75,2025,"Q4","Polio",""
"Mott Haven/Port Morris",10454,79,"10454","24 - 35 months",3,414,525.43,2025,"Q4","Polio",""
"Mott Haven",10455,86,"10455","24 - 35 months",3,464,540.21,2025,"Q4","Polio",""
"Claremont/Morrisania",10456,88,"10456","24 - 35 months",3,1017,1159.8,2025,"Q4","Polio",""
"Belmont/Claremont/Mount Hope/Tremont",10457,88,"10457","24 - 35 months",3,968,1098.88,2025,"Q4","Polio",""
"Belmont/Fordham University/Kingsbridge",10458,93,"10458","24 - 35 months",3,957,1033.11,2025,"Q4","Polio",""
