"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,36,"10001, 10118","13 years","2 or 3",54,151.94,2023,"Q2","HPV",""
"Chinatown/Lower East Side",10002,54,"10002","13 years","2 or 3",344,634.59,2023,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,17,"10003","13 years","2 or 3",29,166.96,2023,"Q2","HPV",""
"Financial District",10004,99,"10004","13 years","2 or 3",20,15.63,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,0,"10005","13 years","2 or 3",,12.73,2023,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10006,0,"10006","13 years","2 or 3",,13.73,2023,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,84,"10007","13 years","2 or 3",33,39.33,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,36,"10009","13 years","2 or 3",148,407.67,2023,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,42,"10010","13 years","2 or 3",45,107.96,2023,"Q2","HPV",""
"Chelsea",10011,31,"10011","13 years","2 or 3",65,206.53,2023,"Q2","HPV",""
"Greenwich Village/SoHo",10012,24,"10012","13 years","2 or 3",23,95.74,2023,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,65,"10013","13 years","2 or 3",112,171.36,2023,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,32,"10014","13 years","2 or 3",37,117.12,2023,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,35,"10016","13 years","2 or 3",57,162.89,2023,"Q2","HPV",""
"East Midtown/Murray Hill",10017,73,"10017","13 years","2 or 3",32,43.96,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,0,"10018","13 years","2 or 3",,29.23,2023,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Hell's Kitchen/Midtown Manhattan",10019,50,"10019, 10020","13 years","2 or 3",75,149.25,2023,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,36,"10021","13 years","2 or 3",78,216.96,2023,"Q2","HPV",""
"East Midtown",10022,35,"10022","13 years","2 or 3",45,127.87,2023,"Q2","HPV",""
"Lincoln Square",10023,39,"10023","13 years","2 or 3",143,369.44,2023,"Q2","HPV",""
"Upper West Side",10024,33,"10024","13 years","2 or 3",170,508.22,2023,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,38,"10025","13 years","2 or 3",267,711.07,2023,"Q2","HPV",""
"Central Harlem (South)",10026,49,"10026","13 years","2 or 3",173,352.78,2023,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,51,"10027","13 years","2 or 3",295,575.13,2023,"Q2","HPV",""
"Upper East Side/Yorkville",10028,28,"10028","13 years","2 or 3",100,357.62,2023,"Q2","HPV",""
"East Harlem",10029,65,"10029","13 years","2 or 3",538,822.12,2023,"Q2","HPV",""
"Central Harlem (North)",10030,48,"10030","13 years","2 or 3",164,344.77,2023,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,48,"10031","13 years","2 or 3",283,584.77,2023,"Q2","HPV",""
"Washington Heights (South)",10032,66,"10032","13 years","2 or 3",348,527.21,2023,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,55,"10033","13 years","2 or 3",274,500.34,2023,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,57,"10034","13 years","2 or 3",226,396.9,2023,"Q2","HPV",""
