"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,233,115.7,2024,"Q2","MMR",""
"Chinatown/Lower East Side",10002,76,"10002","24 - 35 months",1,375,491.86,2024,"Q2","MMR",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",1,234,214.44,2024,"Q2","MMR",""
"Financial District",10004,99,"10004","24 - 35 months",1,54,30.46,2024,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,90,49.62,2024,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",1,40,23.33,2024,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,113,111.64,2024,"Q2","MMR",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,93,"10009","24 - 35 months",1,295,317.15,2024,"Q2","MMR",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,224,169.73,2024,"Q2","MMR",""
"Chelsea",10011,91,"10011","24 - 35 months",1,254,278.7,2024,"Q2","MMR",""
"Greenwich Village/SoHo",10012,99,"10012","24 - 35 months",1,120,118.55,2024,"Q2","MMR",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,272,235.44,2024,"Q2","MMR",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,157,148.51,2024,"Q2","MMR",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,375,295.89,2024,"Q2","MMR",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,306,78.48,2024,"Q2","MMR",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,57,41.27,2024,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,384,249.17,2024,"Q2","MMR",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,404,308.41,2024,"Q2","MMR",""
"East Midtown",10022,99,"10022","24 - 35 months",1,266,211.42,2024,"Q2","MMR",""
