"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",4,167,115.7,2025,"Q4","DTaP",""
"Chinatown/Lower East Side",10002,54,"10002","24 - 35 months",4,268,491.86,2025,"Q4","DTaP",""
"East Village/Gramercy/Greenwich Village",10003,92,"10003","24 - 35 months",4,197,214.44,2025,"Q4","DTaP",""
"Financial District",10004,99,"10004","24 - 35 months",4,41,30.46,2025,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",4,77,49.62,2025,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",4,43,23.33,2025,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,91,"10007","24 - 35 months",4,102,111.64,2025,"Q4","DTaP",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,73,"10009","24 - 35 months",4,232,317.15,2025,"Q4","DTaP",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",4,184,169.73,2025,"Q4","DTaP",""
"Chelsea",10011,79,"10011","24 - 35 months",4,221,278.7,2025,"Q4","DTaP",""
"Greenwich Village/SoHo",10012,84,"10012","24 - 35 months",4,100,118.55,2025,"Q4","DTaP",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,96,"10013","24 - 35 months",4,227,235.44,2025,"Q4","DTaP",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",4,151,148.51,2025,"Q4","DTaP",""
"Kips Bay/Murray Hill/NoMad",10016,92,"10016","24 - 35 months",4,272,295.89,2025,"Q4","DTaP",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",4,105,78.48,2025,"Q4","DTaP",""
"Hell's Kitchen/Midtown Manhattan",10018,85,"10018","24 - 35 months",4,35,41.27,2025,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,96,"10019, 10020","24 - 35 months",4,240,249.17,2025,"Q4","DTaP",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",4,382,308.41,2025,"Q4","DTaP",""
"East Midtown",10022,99,"10022","24 - 35 months",4,221,211.42,2025,"Q4","DTaP",""
"Lincoln Square",10023,81,"10023","24 - 35 months",4,485,595.97,2025,"Q4","DTaP",""
"Upper West Side",10024,89,"10024","24 - 35 months",4,488,547.69,2025,"Q4","DTaP",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,81,"10025","24 - 35 months",4,538,664.55,2025,"Q4","DTaP",""
"Central Harlem (South)",10026,57,"10026","24 - 35 months",4,220,383.09,2025,"Q4","DTaP",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,60,"10027","24 - 35 months",4,345,570.32,2025,"Q4","DTaP",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",4,332,318.85,2025,"Q4","DTaP",""
"East Harlem",10029,69,"10029","24 - 35 months",4,513,740.35,2025,"Q4","DTaP",""
"Central Harlem (North)",10030,45,"10030","24 - 35 months",4,158,351.61,2025,"Q4","DTaP",""
"Hamilton Heights/West Harlem",10031,66,"10031","24 - 35 months",4,343,515.97,2025,"Q4","DTaP",""
"Washington Heights (South)",10032,70,"10032","24 - 35 months",4,336,479.52,2025,"Q4","DTaP",""
"Washington Heights (North)/Washington Heights (South)",10033,68,"10033","24 - 35 months",4,341,502.22,2025,"Q4","DTaP",""
"Inwood/Washington Heights (North)",10034,81,"10034","24 - 35 months",4,294,362.58,2025,"Q4","DTaP",""
"East Harlem",10035,60,"10035","24 - 35 months",4,227,381.29,2025,"Q4","DTaP",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",4,156,155.62,2025,"Q4","DTaP",""
"Central Harlem (North)/East Harlem",10037,82,"10037","24 - 35 months",4,138,167.34,2025,"Q4","DTaP",""
"Chinatown/Financial District",10038,72,"10038","24 - 35 months",4,99,137.2,2025,"Q4","DTaP",""
"Central Harlem (North)/Washington Heights (South)",10039,48,"10039","24 - 35 months",4,168,348.79,2025,"Q4","DTaP",""
