"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,212,116.61,2023,"Q2","MMR",""
"Chinatown/Lower East Side",10002,78,"10002","24 - 35 months",1,390,499.86,2023,"Q2","MMR",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",1,258,215.86,2023,"Q2","MMR",""
"Financial District",10004,99,"10004","24 - 35 months",1,45,30.84,2023,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,62,50.07,2023,"Q2","MMR",""
"Financial District",10006,99,"10006","24 - 35 months",1,50,23.48,2023,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,114,112.08,2023,"Q2","MMR",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,87,"10009","24 - 35 months",1,278,318.16,2023,"Q2","MMR",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,209,171.28,2023,"Q2","MMR",""
"Chelsea",10011,99,"10011","24 - 35 months",1,314,279.64,2023,"Q2","MMR",""
"Greenwich Village/SoHo",10012,93,"10012","24 - 35 months",1,111,119.57,2023,"Q2","MMR",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,289,237.53,2023,"Q2","MMR",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,162,148.88,2023,"Q2","MMR",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,352,299.54,2023,"Q2","MMR",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,111,79.25,2023,"Q2","MMR",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,49,41.79,2023,"Q2","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,382,251.18,2023,"Q2","MMR",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,383,310.01,2023,"Q2","MMR",""
"East Midtown",10022,99,"10022","24 - 35 months",1,268,212.64,2023,"Q2","MMR",""
"Lincoln Square",10023,97,"10023","24 - 35 months",1,586,601.9,2023,"Q2","MMR",""
"Upper West Side",10024,91,"10024","24 - 35 months",1,497,548.5,2023,"Q2","MMR",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,95,"10025","24 - 35 months",1,632,666.23,2023,"Q2","MMR",""
