"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,77,"10001, 10118","13 - 17 years","2 or 3",524,676.57,2023,"Q4","HPV",
"Chinatown/Lower East Side",10002,93,"10002","13 - 17 years","2 or 3",2880,3096.53,2023,"Q4","HPV",
"East Village/Gramercy/Greenwich Village",10003,62,"10003","13 - 17 years","2 or 3",577,923.81,2023,"Q4","HPV",
"Financial District",10004,99,"10004","13 - 17 years","2 or 3",119,74.33,2023,"Q4","HPV",
"Financial District",10005,99,"10005","13 - 17 years","2 or 3",110,82.02,2023,"Q4","HPV",
"Financial District",10006,99,"10006","13 - 17 years","2 or 3",71,66.62,2023,"Q4","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years","2 or 3",272,209.23,2023,"Q4","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,64,"10009","13 - 17 years","2 or 3",1265,1970.79,2023,"Q4","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years","2 or 3",619,586.07,2023,"Q4","HPV",
"Chelsea",10011,72,"10011","13 - 17 years","2 or 3",784,1082.73,2023,"Q4","HPV",
"Greenwich Village/SoHo",10012,62,"10012","13 - 17 years","2 or 3",329,528.9,2023,"Q4","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years","2 or 3",914,896.76,2023,"Q4","HPV",
"Hudson Square/Meatpacking District/West Village",10014,63,"10014","13 - 17 years","2 or 3",396,628.21,2023,"Q4","HPV",
"Kips Bay/Murray Hill/NoMad",10016,93,"10016","13 - 17 years","2 or 3",748,803.52,2023,"Q4","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years","2 or 3",271,223,2023,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years","2 or 3",141,126.43,2023,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,88,"10019, 10020","13 - 17 years","2 or 3",703,796.45,2023,"Q4","HPV",
"Lenox Hill/Upper East Side",10021,88,"10021","13 - 17 years","2 or 3",997,1138.32,2023,"Q4","HPV",
"East Midtown",10022,96,"10022","13 - 17 years","2 or 3",626,652.87,2023,"Q4","HPV",
"Lincoln Square",10023,78,"10023","13 - 17 years","2 or 3",1545,1982.75,2023,"Q4","HPV",
"Upper West Side",10024,68,"10024","13 - 17 years","2 or 3",1823,2664.1,2023,"Q4","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,67,"10025","13 - 17 years","2 or 3",2502,3707.44,2023,"Q4","HPV",
"Central Harlem (South)",10026,87,"10026","13 - 17 years","2 or 3",1418,1632.71,2023,"Q4","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,83,"10027","13 - 17 years","2 or 3",2294,2776.97,2023,"Q4","HPV",
"Upper East Side/Yorkville",10028,69,"10028","13 - 17 years","2 or 3",1321,1913.89,2023,"Q4","HPV",
"East Harlem",10029,91,"10029","13 - 17 years","2 or 3",3761,4121.34,2023,"Q4","HPV",
"Central Harlem (North)",10030,73,"10030","13 - 17 years","2 or 3",1221,1680.79,2023,"Q4","HPV",
"Hamilton Heights/West Harlem",10031,76,"10031","13 - 17 years","2 or 3",2111,2761.94,2023,"Q4","HPV",
"Washington Heights (South)",10032,92,"10032","13 - 17 years","2 or 3",2321,2533.86,2023,"Q4","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,83,"10033","13 - 17 years","2 or 3",2073,2488.73,2023,"Q4","HPV",
"Inwood/Washington Heights (North)",10034,83,"10034","13 - 17 years","2 or 3",1602,1921.84,2023,"Q4","HPV",
"East Harlem",10035,79,"10035","13 - 17 years","2 or 3",1649,2086.8,2023,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,96,"10036","13 - 17 years","2 or 3",509,531.9,2023,"Q4","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years","2 or 3",964,804.34,2023,"Q4","HPV",
"Chinatown/Financial District",10038,83,"10038","13 - 17 years","2 or 3",558,674.18,2023,"Q4","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,73,"10039","13 - 17 years","2 or 3",1357,1869.2,2023,"Q4","HPV",
"Washington Heights (North)",10040,84,"10040","13 - 17 years","2 or 3",1690,2018.87,2023,"Q4","HPV",
"Roosevelt Island",10044,51,"10044","13 - 17 years","2 or 3",284,561.57,2023,"Q4","HPV",
"Lenox Hill/Upper East Side",10065,92,"10065","13 - 17 years","2 or 3",716,777.16,2023,"Q4","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years","2 or 3",292,193.3,2023,"Q4","HPV",
"Lenox Hill/Upper East Side",10075,96,"10075, 10162","13 - 17 years","2 or 3",805,836.47,2023,"Q4","HPV",
"Upper East Side/Yorkville",10128,72,"10128","13 - 17 years","2 or 3",1804,2513.72,2023,"Q4","HPV",
"Battery Park City",10280,77,"10280","13 - 17 years","2 or 3",209,271.4,2023,"Q4","HPV",
"Battery Park City",10282,99,"10282","13 - 17 years","2 or 3",196,194.15,2023,"Q4","HPV",
"Silver Lake/St. George",10301,66,"10301","13 - 17 years","2 or 3",1538,2324.36,2023,"Q4","HPV",
"Elm Park",10302,67,"10302","13 - 17 years","2 or 3",953,1432.93,2023,"Q4","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,64,"10303","13 - 17 years","2 or 3",1354,2114.96,2023,"Q4","HPV",
"New Dorp/Todt Hill",10304,61,"10304","13 - 17 years","2 or 3",1802,2977.58,2023,"Q4","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,45,"10305","13 - 17 years","2 or 3",1121,2465.23,2023,"Q4","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,35,"10306","13 - 17 years","2 or 3",1238,3504.73,2023,"Q4","HPV",
"Tottenville",10307,25,"10307","13 - 17 years","2 or 3",274,1081.96,2023,"Q4","HPV",
"Great Kills",10308,29,"10308","13 - 17 years","2 or 3",536,1847.26,2023,"Q4","HPV",
"Charleston/Prince's Bay/Woodrow",10309,27,"10309","13 - 17 years","2 or 3",588,2185.54,2023,"Q4","HPV",
"Port Richmond/Randall Manor/West Brighton",10310,61,"10310","13 - 17 years","2 or 3",1173,1917.62,2023,"Q4","HPV",
"Annadale/Rossville",10312,28,"10312","13 - 17 years","2 or 3",1107,3967.23,2023,"Q4","HPV",
"Bloomfield/Freshkills Park",10314,38,"10314","13 - 17 years","2 or 3",2166,5709.59,2023,"Q4","HPV",
"Concourse/Melrose",10451,99,"10451","13 - 17 years","2 or 3",3428,3138.95,2023,"Q4","HPV",
"Concourse/Highbridge",10452,99,"10452","13 - 17 years","2 or 3",5347,5363.81,2023,"Q4","HPV",
"Morris Heights/Mount Hope/University Heights",10453,99,"10453","13 - 17 years","2 or 3",5729,5648.92,2023,"Q4","HPV",
